trial size orLarge phase dur orSmall task response rt
1 8 90 0.0 6 -1.5 comp up 0.78797111387
2 8 0 0.8 6 -1.5 equ n 0.834986008065
3 8 180 0.8 6 -1.0 equ n 0.68212761733
4 8 180 0.4 6 0.0 equ m 0.729136762204
5 8 0 0.2 6 -2.0 equ n 0.658550795074
6 8 270 0.2 6 1.5 comp up 0.717398945115
7 8 0 0.4 6 -0.5 comp left 1.1054655744
8 8 270 0.6 6 1.5 equ n 0.870257335849
9 8 180 0.8 6 1.0 comp left 0.599791951178
10 8 90 0.2 6 0.0 comp down 0.940824905146
11 8 180 0.8 6 1.5 equ n 1.0819355133
12 8 90 0.2 6 0.0 equ m 1.04666188579
13 8 0 0.2 6 0.5 equ n 1.65819855324
14 8 180 0.2 6 2.0 equ n 1.37592137686
15 8 180 0.0 6 2.0 comp left 0.752620062146
16 8 180 0.2 6 1.5 comp left 0.576232760177
17 8 180 0.0 6 1.5 equ n 0.823175366222
18 8 90 0.8 6 2.0 comp down 0.693834771367
19 8 90 0.2 6 -1.0 comp up 0.729134845763
20 8 90 0.8 6 0.0 equ m 3.586906186
21 8 180 0.4 6 0.0 comp left 1.02314140689
22 8 180 0.6 6 0.5 equ n 1.24658729791
23 8 270 0.8 6 -0.5 comp down 1.28187625695
24 8 270 0.6 6 -2.0 comp down 0.717395112232
25 8 0 0.8 6 -2.0 equ n 0.881997452667
26 8 270 0.6 6 1.5 comp up 0.799729628521
27 8 270 0.8 6 1.5 comp up 0.682104236753
28 8 90 0.6 6 -0.5 equ m 0.929071373242
29 8 90 0.0 6 0.0 equ m 1.05842270017
30 8 90 0.8 6 1.5 comp down 1.29364742011
31 8 0 0.8 6 -0.5 comp left 0.858494988315
32 8 270 0.2 6 1.0 comp up 0.740868446682
33 8 0 0.0 6 -0.5 comp left 0.882016617075
34 8 180 0.2 6 -1.0 equ n 1.02314868937
35 8 0 0.0 6 -1.5 equ n 0.94085326847
36 8 90 0.4 6 1.0 equ n 1.05845029691
37 8 0 0.6 6 0.5 equ m 0.752662223846
38 8 270 0.4 6 1.5 equ n 2.21093804798
39 8 0 0.0 6 -0.5 equ m 0.799693216144
40 8 270 0.8 6 -2.0 equ n 0.787928568882
41 8 90 0.4 6 -1.0 equ m 1.02295512884
42 8 180 0.4 6 1.5 comp right 0.740894893566
43 8 90 0.8 6 -0.5 equ n 1.10546902399
44 8 180 0.0 6 -2.0 comp right 0.68211535211
45 8 180 0.6 6 1.0 comp left 0.705614366867
46 8 180 0.8 6 2.0 equ n 2.16390820555
47 8 270 0.8 6 -1.5 equ n 1.10543759436
48 8 0 0.2 6 -2.0 comp left 0.752672189338
49 8 0 0.4 6 -1.0 equ m 0.81146552917
50 8 0 0.2 6 2.0 equ n 0.693852402623
51 8 270 0.2 6 -0.5 comp down 1.69361361409
52 8 180 0.6 6 -2.0 equ n 0.964345000753
53 8 0 0.2 6 2.0 comp right 0.588015038695
54 8 270 0.6 6 0.5 comp up 0.776174270401
55 8 0 0.4 6 -1.5 equ n 2.29325953247
56 8 270 0.0 6 -0.5 comp down 0.799686700245
57 8 90 0.4 6 0.5 comp down 0.870254269543
58 8 90 0.2 6 -2.0 equ n 0.905519081427
59 8 270 0.4 6 0.0 equ m 1.0936890452
60 8 0 0.2 6 1.5 comp right 0.611513670164
61 8 270 0.6 6 1.0 equ n 2.7519343596
62 8 90 0.8 6 -1.5 comp up 0.623292115801
63 8 270 0.2 6 1.5 equ n 1.05845987912
64 8 270 0.2 6 -2.0 comp down 0.705635831006
65 8 180 0.4 6 1.0 equ n 0.90556469272
66 8 180 0.6 6 0.5 comp left 0.635036065501
67 8 90 0.0 6 1.5 equ n 0.976117313779
68 8 90 0.2 6 2.0 comp down 0.987845548663
69 8 180 0.0 6 0.5 equ m 0.870247370355
70 8 0 0.0 6 0.0 equ m 0.823352828647
71 8 0 0.6 6 -1.5 equ n 0.705593669306
72 8 270 0.0 6 -1.5 comp down 1.84636468413
73 8 180 0.8 6 0.5 equ m 0.89379122983
74 8 270 0.0 6 0.0 equ n 0.82317383307
75 8 90 0.2 6 2.0 equ n 2.29330361061
76 8 0 0.8 6 2.0 comp right 0.55275674271
77 8 180 0.2 6 -2.0 equ n 1.2348207342
78 8 0 0.0 6 1.5 equ n 1.50535242773
79 8 180 0.0 6 2.0 equ n 0.623279850579
80 8 0 0.2 6 1.0 comp right 0.682094654548
81 8 180 0.6 6 -1.0 comp right 0.834995973558
82 8 180 0.2 6 0.5 comp left 0.693832471638
83 8 270 0.8 6 0.0 comp down 0.964313187835
84 8 0 0.6 6 1.5 comp right 0.599759754971
85 8 180 0.6 6 -2.0 comp right 0.752661073981
86 8 180 0.0 6 -1.5 comp right 0.611537434032
87 8 90 0.4 6 1.0 comp down 1.63473480099
88 8 270 0.6 6 2.0 comp up 0.646824476629
89 8 180 0.8 6 -2.0 equ n 0.940827204875
90 8 0 0.8 6 0.0 equ m 0.823257389892
91 8 270 0.6 6 -1.0 comp up 1.34068416173
92 8 90 0.4 6 1.5 equ n 0.929075972699
93 8 0 0.2 6 0.0 comp left 2.44617924931
94 8 90 0.0 6 -0.5 comp up 1.72878068749
95 8 180 0.8 6 -1.0 comp right 1.29361829021
96 8 270 0.6 6 -0.5 comp down 0.905585390282
97 8 180 0.6 6 0.0 equ m 1.77579366524
98 8 90 0.2 6 1.0 comp down 1.96398892604
99 8 270 0.8 6 2.0 equ n 0.787930102036
100 8 90 0.2 6 -2.0 comp up 2.12861503034
101 8 270 0.0 6 -1.0 comp down 0.823220594228
102 8 90 0.4 6 -1.0 comp up 1.95199200614
103 8 90 0.4 6 1.5 comp down 1.31717863107
104 8 180 0.4 6 0.5 comp left 0.693841670554
105 8 90 0.6 6 2.0 comp down 1.49356593304
106 8 270 0.2 6 1.0 equ n 0.764402723952
107 8 270 0.0 6 -2.0 comp down 0.717346434634
108 8 90 0.4 6 0.0 comp down 0.929062940902
109 8 180 0.6 6 1.5 equ n 2.28149411863
110 8 0 0.0 6 -2.0 equ n 0.882015467211
111 8 0 0.8 6 1.0 equ n 0.717384380164
112 8 180 0.2 6 -1.5 equ n 0.72914596112
113 8 90 0.6 6 0.5 equ n 1.11721144054
114 8 180 0.2 6 0.0 comp left 0.823201429818
115 8 0 0.0 6 1.5 comp right 0.576240042652
116 8 0 0.0 6 0.5 comp right 0.846701977729
117 8 180 0.4 6 1.5 equ n 0.693862368115
118 8 270 0.2 6 0.5 comp up 0.705619732901
119 8 270 0.8 6 -1.0 equ n 1.90519405305
120 8 270 0.8 6 -2.0 comp down 0.799743426895
121 8 90 0.4 6 -0.5 equ m 1.55238878606
122 8 270 0.2 6 -0.5 equ n 1.77592321665
123 8 270 0.8 6 0.0 equ m 0.717364832467
124 8 90 0.6 6 -2.0 comp up 0.823239758635
125 8 0 0.2 6 -1.5 comp left 0.564478844984
126 8 270 0.6 6 0.0 equ m 1.45825550986
127 8 270 0.6 6 -1.5 equ n 0.811490059613
128 8 90 0.8 6 -1.0 equ n 1.48177905506
129 8 90 0.4 6 -0.5 comp up 0.71738514674
130 8 0 0.4 6 2.0 comp right 0.576264956383
131 8 270 0.2 6 2.0 equ n 0.752649192048
132 8 90 0.6 6 -1.5 equ n 0.917424778738
133 8 180 0.4 6 -1.0 comp right 1.21129335612
134 8 180 0.6 6 1.0 equ n 0.74090907523
135 8 90 0.0 6 0.5 comp down 0.976116163914
136 8 90 0.0 6 -0.5 equ m 1.43457366665
137 8 90 0.0 6 -1.5 equ n 0.823258923045
138 8 270 0.2 6 0.0 equ n 2.02278724861
139 8 0 0.4 6 2.0 equ n 0.858503420655
140 8 180 0.6 6 -1.5 comp right 0.952574604168
141 8 180 0.8 6 -1.5 comp right 0.635084743099
142 8 270 0.4 6 0.5 comp up 0.658616337352
143 8 90 0.0 6 -2.0 comp up 0.693846270012
144 8 0 0.4 6 -2.0 equ n 1.6464266235
145 8 180 0.8 6 -0.5 comp right 0.729146344408
146 8 90 0.8 6 -2.0 comp up 0.564521389972
147 8 0 0.6 6 -1.0 equ n 1.17603735987
148 8 180 0.2 6 -1.5 comp right 0.75264880876
149 8 180 0.6 6 2.0 comp left 0.599799616942
150 8 270 0.4 6 -2.0 equ n 1.1760166623
151 8 0 0.6 6 2.0 equ n 0.705652312397
152 8 270 0.4 6 2.0 equ n 0.811485843443
153 8 270 0.4 6 -1.5 comp down 0.846737623529
154 8 0 0.8 6 -1.5 comp left 0.658584141145
155 8 90 0.0 6 -1.0 equ n 1.04665651975
156 8 90 0.6 6 2.0 equ n 1.86991927568
157 8 180 0.2 6 -2.0 comp right 0.717418109523
158 8 90 0.2 6 -1.5 equ n 0.83500593905
159 8 180 0.0 6 0.0 comp left 0.682108452923
160 8 90 0.8 6 0.5 equ n 5.28045655754
161 8 270 0.6 6 -0.5 equ m 0.705652695685
162 8 180 0.0 6 1.0 comp left 0.623324695295
163 8 0 0.8 6 -1.0 comp left 0.740922490316
164 8 90 0.4 6 0.0 equ n 4.3042928659
165 8 0 0.4 6 -1.0 comp left 0.776183086029
166 8 270 0.8 6 1.5 equ n 1.4583095535
167 8 180 0.0 6 -2.0 equ n 0.858516069165
168 8 90 0.8 6 -1.5 equ n 0.964354199669
169 8 270 0.2 6 -1.5 comp down 4.89231250405
170 8 180 0.4 6 2.0 comp left 0.6350782272
171 8 0 0.6 6 -1.0 comp left 1.64646686876
172 8 270 0.0 6 -0.5 equ m 1.18783267018
173 8 0 0.2 6 -1.5 equ n 0.717404694436
174 8 0 0.8 6 1.5 comp right 0.552751376675
175 8 270 0.8 6 -0.5 equ n 1.51708296234
176 8 90 0.6 6 1.0 comp down 2.26976051771
177 8 180 0.8 6 -0.5 equ m 1.19955208944
178 8 270 0.2 6 0.0 comp up 2.14041647327
179 8 180 0.4 6 -2.0 equ n 1.55240220115
180 8 90 0.8 6 1.0 equ n 1.55215229726
181 8 180 0.2 6 -0.5 comp right 1.42301101225
182 8 180 0.0 6 -1.0 equ n 0.870292981648
183 8 90 0.8 6 0.5 comp down 1.71702293941
184 8 0 0.4 6 1.5 comp right 0.635044114552
185 8 180 0.8 6 1.0 equ n 1.38776306505
186 8 270 0.4 6 -1.0 comp down 0.823202579682
187 8 90 0.6 6 -2.0 equ n 0.846775185771
188 8 0 0.0 6 2.0 equ n 0.799697049026
189 8 0 0.8 6 0.5 equ m 1.37598346955
190 8 90 0.8 6 1.5 equ n 2.55202197928
191 8 180 0.8 6 -1.5 equ n 0.729147494273
192 8 90 0.0 6 0.5 equ m 1.04665536989
193 8 180 0.6 6 2.0 equ n 1.5523550567
194 8 0 0.6 6 1.0 comp right 1.16427424576
195 8 270 0.6 6 -1.0 equ m 1.08195506099
196 8 270 0.2 6 -1.0 equ n 1.04669408199
197 8 0 0.2 6 -0.5 comp left 0.870291065208
198 8 270 0.8 6 -1.5 comp down 1.03493020131
199 8 90 0.6 6 -0.5 comp up 1.32892373064
200 8 180 0.8 6 0.5 comp left 0.693890348152
201 8 180 0.0 6 -1.5 equ n 3.89266819548
202 8 270 0.0 6 -1.0 equ m 0.940833337485
203 8 90 0.4 6 -1.5 comp up 1.51712282431
204 8 0 0.6 6 -1.5 comp left 0.799705864654
205 8 0 0.6 6 -2.0 equ n 0.940795008668
206 8 270 0.8 6 -1.0 comp down 0.811468212187
207 8 270 0.4 6 1.0 equ n 0.834977575726
208 8 270 0.0 6 1.5 equ n 0.858469691296
209 8 0 0.2 6 -1.0 comp left 0.776183469318
210 8 180 0.8 6 1.5 comp left 0.693876933065
211 8 0 0.0 6 -1.0 comp left 1.25859418329
212 8 0 0.4 6 1.5 equ n 0.976084350995
213 8 90 0.6 6 1.5 comp down 0.940834104063
214 8 180 0.4 6 -0.5 comp right 1.84640262966
215 8 180 0.0 6 0.5 comp left 0.646865488465
216 8 180 0.8 6 2.0 comp left 0.564481144714
217 8 0 0.0 6 -1.0 equ m 1.19957968619
218 8 180 0.4 6 0.5 equ n 0.705653462262
219 8 0 0.4 6 1.0 comp right 0.576238892788
220 8 0 0.2 6 -1.0 equ m 1.15251764755
221 8 270 0.4 6 1.0 comp up 0.623272184816
222 8 0 0.4 6 -0.5 equ m 0.846732640783
223 8 90 0.2 6 0.5 equ m 1.55236770521
224 8 270 0.2 6 2.0 comp up 0.79973614442
225 8 270 0.0 6 1.5 comp up 0.729231434383
226 8 90 0.8 6 -2.0 equ n 1.62292722546
227 8 0 0.0 6 1.0 comp right 0.693832854926
228 8 180 0.4 6 -1.5 comp right 0.917335472593
229 8 0 0.6 6 1.5 equ n 1.27013000752
230 8 90 0.2 6 -1.0 equ m 1.16430644196
231 8 0 0.6 6 0.5 comp right 0.635060595943
232 8 0 0.0 6 2.0 comp right 0.552767474778
233 8 180 0.6 6 -0.5 equ m 1.35244689255
234 8 180 0.8 6 -2.0 comp right 0.670347638543
235 8 0 0.0 6 1.0 equ n 0.846746822445
236 8 270 0.0 6 -1.5 equ n 0.834977575726
237 8 180 0.4 6 -1.5 equ n 1.70527247381
238 8 180 0.4 6 2.0 equ n 0.882034248331
239 8 90 0.4 6 -2.0 equ n 0.940804590873
240 8 0 0.6 6 -0.5 equ n 1.43480440613
241 8 0 0.4 6 0.0 comp right 0.987773873775
242 8 180 0.2 6 -0.5 equ m 1.03490682073
243 8 270 0.0 6 0.5 comp up 2.14038849323
244 8 0 0.8 6 -2.0 comp left 0.682088521937
245 8 0 0.2 6 0.0 equ m 0.882009717888
246 8 0 0.8 6 0.0 comp right 1.22308675
247 8 270 0.4 6 0.0 comp up 1.17623207026
248 8 180 0.6 6 -0.5 comp right 0.940765495478
249 8 90 0.8 6 -1.0 comp up 0.729136378915
250 8 180 0.0 6 -0.5 equ n 2.14034978112
251 8 0 0.6 6 2.0 comp right 0.623274867833
252 8 270 0.4 6 1.5 comp up 0.776213749084
253 8 180 0.2 6 -1.0 comp left 1.32892564708
254 8 0 0.2 6 0.5 comp right 0.576289486827
255 8 90 0.0 6 2.0 comp down 0.834981025318
256 8 90 0.6 6 -1.0 equ n 3.78685727843
257 8 270 0.2 6 -2.0 equ n 0.752665673439
258 8 270 0.6 6 1.0 comp up 0.717387446469
259 8 270 0.6 6 0.0 comp up 0.682122634585
260 8 270 0.2 6 -1.0 comp down 1.24661182835
261 8 270 0.2 6 -1.5 equ n 1.86993345734
