trial size orLarge phase dur orSmall task response rt
1 8 270 0.0 6 0.0 comp down 2.9753423996
2 8 180 0.8 6 -2.0 comp right 1.25831799228
3 8 0 0.8 6 -2.0 equ n 1.32889678971
4 8 180 0.4 6 0.5 equ m 0.929049031185
5 8 0 0.4 6 -2.0 comp left 0.823122767115
6 8 180 0.0 6 -1.5 equ n 0.776183560603
7 8 180 0.4 6 0.0 equ m 0.823173744247
8 8 180 0.0 6 2.0 comp left 1.24657830375
9 8 0 0.8 6 -1.0 equ n 0.799690534312
10 8 0 0.0 6 -1.5 comp left 1.09389297792
11 8 0 0.4 6 -1.0 comp left 0.823186392709
12 8 0 0.6 6 -2.0 comp left 0.764413209134
13 8 90 0.2 6 -1.0 comp up 1.24655607312
14 8 180 0.0 6 -1.0 equ n 1.1525132301
15 8 270 0.0 6 -1.0 comp down 0.929058230067
16 8 0 0.8 6 -1.5 equ n 1.4700241049
17 8 90 0.8 6 -0.5 equ n 0.752656272698
18 8 90 0.2 6 -0.5 equ n 0.811436355434
19 8 180 0.4 6 -1.5 equ n 0.69382751255
20 8 180 0.0 6 -1.5 comp right 1.22308896123
21 8 0 0.8 6 1.0 comp right 1.05844240715
22 8 180 0.2 6 -1.0 comp right 1.03488330645
23 8 180 0.6 6 0.5 comp left 0.705626610523
24 8 270 0.2 6 0.5 comp down 1.08195896302
25 8 90 0.4 6 1.5 comp up 1.85814137377
26 8 0 0.0 6 1.5 comp right 0.811434055715
27 8 270 0.0 6 1.5 comp up 0.940851962026
28 8 270 0.0 6 -1.0 equ n 0.893755224677
29 8 90 0.2 6 -0.5 comp up 0.89377247258
30 8 90 0.6 6 2.0 equ n 1.19952027836
31 8 180 0.4 6 -0.5 equ m 0.905510244678
32 8 180 0.4 6 -0.5 comp right 2.64604852486
33 8 0 0.0 6 -1.5 equ n 2.81068971293
34 8 270 0.4 6 -1.0 equ n 1.25833639004
35 8 0 0.4 6 -2.0 equ n 0.787945096479
36 8 270 0.2 6 1.0 comp up 0.870229469918
37 8 0 0.6 6 1.0 comp right 0.870282363485
38 8 270 0.6 6 -0.5 equ n 0.77615136452
39 8 180 0.8 6 1.0 equ m 1.57587256177
40 8 90 0.0 6 1.5 comp down 1.6347074545
41 8 180 0.6 6 2.0 equ n 0.952567503497
42 8 270 0.4 6 -0.5 comp down 0.882011703277
43 8 180 0.6 6 -1.0 equ n 0.846735527957
44 8 90 0.8 6 0.0 comp up 0.905606449642
45 8 90 0.0 6 -0.5 equ n 1.11719872611
46 8 180 0.6 6 -2.0 comp right 0.776150597945
47 8 180 0.0 6 -2.0 equ n 0.882052331668
48 8 270 0.0 6 -2.0 comp down 0.976067961334
49 8 0 0.2 6 2.0 comp right 0.999596782385
50 8 180 0.0 6 0.5 comp left 1.14074594492
51 8 180 0.2 6 1.5 equ n 0.987855177418
52 8 270 0.4 6 1.5 comp up 0.834979741381
53 8 0 0.2 6 -1.0 equ n 0.740920800319
54 8 0 0.0 6 1.5 equ m 2.43438035763
55 8 180 0.4 6 1.5 comp left 1.02314131819
56 8 0 0.8 6 1.5 equ m 0.940868443353
57 8 180 0.4 6 0.5 comp left 1.91692528937
58 8 180 0.8 6 0.5 comp left 0.81146011921
59 8 270 0.8 6 -1.0 comp down 0.893813100971
60 8 90 0.6 6 -1.0 comp up 0.834996605996
61 8 90 0.2 6 1.0 comp up 1.08191526834
62 8 270 0.2 6 0.5 equ n 1.30538636642
63 8 0 0.0 6 2.0 comp right 1.01135333553
64 8 270 0.2 6 2.0 comp up 0.799681335431
65 8 0 0.6 6 2.0 equ m 1.69347987151
66 8 180 0.6 6 -1.0 comp right 0.77616899571
67 8 180 0.8 6 1.0 comp left 0.752678503326
68 8 90 0.2 6 0.5 equ m 1.04665480778
69 8 90 0.4 6 -1.5 comp up 0.588003202743
70 8 180 0.2 6 -1.0 equ n 0.882018602437
71 8 0 0.2 6 -1.5 comp left 0.599786202674
72 8 90 0.8 6 -1.5 equ n 1.18779592129
73 8 0 0.6 6 -0.5 equ n 0.729148915701
74 8 90 0.0 6 1.5 equ m 0.83497744166
75 8 0 0.2 6 -2.0 equ n 0.64683694562
76 8 0 0.8 6 0.0 equ n 0.705594797726
77 8 90 0.4 6 -2.0 equ n 0.929036766011
78 8 180 0.2 6 0.5 equ m 0.682062527094
79 8 0 0.4 6 0.5 comp right 1.10548165149
80 8 0 0.8 6 -0.5 comp left 0.635063527856
81 8 0 0.0 6 -2.0 comp left 0.576234767706
82 8 270 0.6 6 -2.0 comp down 0.776171295429
83 8 180 0.6 6 2.0 comp left 0.588028882954
84 8 0 0.8 6 -2.0 comp left 0.564488946588
85 8 90 0.0 6 2.0 comp down 0.799716597809
86 8 0 0.4 6 -1.0 equ n 2.16388343025
87 8 0 0.6 6 0.0 comp left 0.952605065593
88 8 0 0.2 6 1.0 comp left 0.658634510444
89 8 270 0.6 6 -1.5 equ n 1.66996101591
90 8 90 0.6 6 0.5 equ m 1.0231440012
91 8 90 0.2 6 2.0 comp down 1.28189434089
92 8 270 0.0 6 2.0 comp up 0.905544740483
93 8 180 0.2 6 -0.5 equ m 0.846781522361
94 8 270 0.2 6 1.5 comp down 1.25834290592
95 8 0 0.6 6 -1.0 equ n 1.24658596948
96 8 180 0.8 6 2.0 comp left 0.576247032883
97 8 270 0.8 6 -1.5 equ n 0.717377031086
98 8 0 0.8 6 2.0 comp right 0.752652439831
99 8 180 0.4 6 -1.0 equ m 0.78813712312
100 8 0 0.6 6 -1.5 equ n 0.940822448949
101 8 180 0.2 6 2.0 equ m 0.976101307275
102 8 90 0.2 6 1.5 equ n 1.47000762357
103 8 180 0.4 6 2.0 comp left 0.799694367181
104 8 0 0.6 6 0.0 equ m 0.96433172238
105 8 90 0.2 6 -1.5 comp up 0.75269191836
106 8 180 0.8 6 0.0 comp right 1.30542124551
107 8 270 0.0 6 -1.5 equ n 0.870267798589
108 8 0 0.4 6 2.0 equ m 1.15250671422
109 8 270 0.2 6 2.0 equ m 1.02313096945
110 8 180 0.0 6 -0.5 equ m 0.752630592489
111 8 90 0.2 6 2.0 equ n 0.999616330007
112 8 270 0.8 6 1.5 comp up 0.74086484046
113 8 270 0.4 6 -2.0 equ n 0.964363535177
114 8 270 0.2 6 -1.5 comp down 0.823210539771
115 8 180 0.2 6 0.5 comp right 2.30505482341
116 8 90 0.6 6 1.5 comp down 0.834976675087
117 8 0 0.4 6 1.5 comp right 0.811440571588
118 8 270 0.2 6 -2.0 comp down 0.693848976605
119 8 0 0.0 6 1.0 comp right 0.76441934172
120 8 90 0.6 6 0.5 comp down 1.09368178694
121 8 180 0.6 6 1.5 comp left 0.752690001927
122 8 90 0.0 6 -1.5 comp up 1.02318347973
123 8 90 0.2 6 -2.0 comp up 0.682099322617
124 8 0 0.6 6 -1.0 comp left 0.740898952976
125 8 180 0.0 6 1.0 equ m 0.776154047528
126 8 90 0.6 6 -1.0 equ n 1.14073942905
127 8 90 0.4 6 1.0 comp up 1.48180250539
128 8 0 0.2 6 1.0 equ m 0.670336253595
129 8 90 0.4 6 -1.0 equ n 0.70562584395
130 8 270 0.2 6 1.5 equ m 0.89377707202
131 8 270 0.0 6 -0.5 comp down 0.776184327178
132 8 90 0.8 6 2.0 equ n 1.01135908483
133 8 270 0.8 6 1.5 equ m 0.917303976637
134 8 180 0.0 6 0.0 comp left 1.97575289966
135 8 0 0.6 6 1.5 equ m 0.834986257256
136 8 90 0.4 6 0.0 comp up 0.96433057252
137 8 0 0.6 6 -0.5 comp left 0.811430606134
138 8 270 0.4 6 1.5 equ m 0.976092491681
139 8 0 0.2 6 1.5 equ m 0.717399261714
140 8 90 0.2 6 1.0 equ n 0.952552555314
141 8 270 0.2 6 -1.0 comp down 0.740875955773
142 8 180 0.6 6 1.0 equ m 1.2583808513
143 8 0 0.4 6 -1.5 comp left 0.717409227167
144 8 270 0.8 6 -2.0 comp down 0.787906767808
145 8 0 0.4 6 0.0 comp left 0.952584368113
146 8 180 0.4 6 1.0 comp left 5.02161353738
147 8 0 0.4 6 0.0 equ m 1.22306174787
148 8 90 0.0 6 -0.5 comp up 1.03491320281
149 8 90 0.4 6 -1.5 equ n 0.846735527957
150 8 0 0.0 6 2.0 equ n 0.764391745079
151 8 90 0.2 6 0.0 comp up 3.35166018721
152 8 0 0.0 6 0.0 comp left 0.917296310903
153 8 270 0.8 6 0.5 equ m 0.964268096786
154 8 270 0.0 6 0.0 equ n 0.85847521649
155 8 90 0.8 6 0.5 equ m 1.68167962367
156 8 180 0.8 6 -0.5 comp right 0.858522360755
157 8 90 0.8 6 1.0 equ m 1.16428204842
158 8 0 0.8 6 0.5 equ m 0.846763891172
159 8 180 0.8 6 2.0 equ n 0.717358250036
160 8 270 0.0 6 2.0 equ n 0.740899336262
161 8 180 0.8 6 0.0 equ m 0.846796470541
162 8 0 0.2 6 0.0 equ m 1.04670731806
163 8 0 0.4 6 1.0 equ n 0.635036697786
164 8 0 0.2 6 -2.0 comp left 0.623273245477
165 8 180 0.0 6 0.0 equ m 1.64640919765
166 8 180 0.4 6 1.5 equ n 0.717378947518
167 8 0 0.8 6 1.5 comp right 0.740856791437
168 8 180 0.0 6 0.5 equ n 1.11721482415
169 8 0 0.2 6 -0.5 equ m 0.870293095511
170 8 180 0.0 6 2.0 equ n 0.917292478036
171 8 0 0.0 6 1.0 equ n 1.28186866068
172 8 90 0.8 6 2.0 comp down 1.72875719669
173 8 0 0.0 6 0.0 equ m 1.10545673785
174 8 270 0.4 6 1.0 equ m 0.976120854899
175 8 270 0.4 6 2.0 equ n 1.21131017745
176 8 270 0.4 6 -1.5 equ n 0.952538756994
177 8 270 0.0 6 -1.5 comp down 0.787910983961
178 8 90 0.6 6 -0.5 equ n 1.35241219572
179 8 0 0.0 6 -1.0 equ n 0.811468551517
180 8 90 0.4 6 -2.0 comp up 0.729086439967
181 8 0 0.4 6 1.0 comp right 0.82322587124
182 8 90 0.6 6 -1.5 comp up 0.693873123668
183 8 180 0.2 6 2.0 comp left 0.811424473546
184 8 0 0.4 6 -0.5 comp left 0.658573951147
185 8 0 0.8 6 -1.0 comp left 0.599759755893
186 8 0 0.2 6 0.5 equ n 0.729161180876
187 8 180 0.8 6 1.5 equ m 1.16427169968
188 8 90 0.4 6 1.0 equ m 1.43475866161
189 8 90 0.4 6 1.5 equ m 0.881980657052
190 8 90 0.2 6 0.5 comp up 0.882232093134
191 8 90 0.0 6 -2.0 equ n 0.799675202845
192 8 270 0.4 6 0.0 equ n 0.976032698954
193 8 90 0.6 6 -0.5 comp up 0.776212690394
194 8 0 0.0 6 -0.5 comp left 1.27007952816
195 8 90 0.4 6 0.0 equ n 0.823227404388
196 8 90 0.8 6 -1.0 comp up 0.776201191793
197 8 90 0.6 6 1.0 comp up 1.19967780919
198 8 270 0.8 6 -2.0 equ n 0.776185477036
199 8 180 0.2 6 0.0 comp right 0.811457052916
200 8 90 0.0 6 -2.0 comp up 0.752661638711
201 8 180 0.6 6 -2.0 equ n 0.952566736923
202 8 90 0.0 6 1.0 comp up 0.987861310005
203 8 180 0.6 6 0.0 comp right 0.858462951315
204 8 90 0.2 6 0.0 equ n 0.576257764911
205 8 180 0.2 6 -2.0 comp right 0.740921183606
206 8 270 0.8 6 2.0 equ n 0.905560071949
207 8 180 0.2 6 1.0 equ n 1.21128718025
208 8 180 0.0 6 1.5 equ n 0.799723113683
209 8 270 0.2 6 0.0 equ m 0.776193526059
210 8 270 0.6 6 -2.0 equ n 0.740911984723
211 8 0 0.2 6 -1.5 equ n 1.08193749897
212 8 90 0.2 6 -1.5 equ n 0.764416658712
213 8 90 0.6 6 -2.0 comp up 1.32894623369
214 8 180 0.4 6 -1.5 comp right 0.705616645069
215 8 270 0.4 6 -0.5 equ n 1.8228291695
216 8 90 0.2 6 -2.0 equ n 1.04665174148
217 8 270 0.6 6 2.0 equ n 0.834948695157
218 8 90 0.0 6 -1.0 comp up 0.776173211862
219 8 0 0.4 6 0.5 equ n 0.717376647797
220 8 0 0.0 6 -1.0 comp left 0.834955594319
221 8 180 0.2 6 -2.0 equ n 1.38769756992
222 8 0 0.6 6 -2.0 equ n 0.564449084768
223 8 0 0.8 6 2.0 equ m 0.799703566061
224 8 90 0.6 6 -2.0 equ n 0.56450389477
225 8 180 0.4 6 -1.0 comp right 0.670307890379
226 8 180 0.8 6 -1.5 comp right 0.564512327075
227 8 90 0.4 6 2.0 comp down 2.4578712333
228 8 90 0.8 6 -1.5 comp up 0.693855875765
229 8 180 0.0 6 -1.0 comp right 0.740910068291
230 8 0 0.0 6 -0.5 equ n 3.37520625616
231 8 180 0.4 6 0.0 comp left 0.776205791233
232 8 270 0.8 6 0.0 equ n 0.799675586131
233 8 180 0.8 6 -1.0 comp right 0.811407225645
234 8 180 0.8 6 -1.5 equ n 1.68152860871
235 8 180 0.0 6 1.0 comp left 0.811463952075
236 8 90 0.4 6 -0.5 comp down 2.77543078551
237 8 270 0.2 6 -2.0 equ n 0.835002738584
238 8 180 0.2 6 1.0 comp left 1.31716630005
239 8 270 0.8 6 -0.5 comp up 2.70486272012
240 8 180 0.6 6 0.5 equ m 0.964315241052
241 8 90 0.6 6 1.5 equ n 1.02305392882
242 8 90 0.8 6 1.0 comp up 1.19958697025
243 8 270 0.8 6 0.5 comp down 1.19953139367
244 8 0 0.4 6 -1.5 equ n 0.693837094719
245 8 270 0.0 6 1.0 equ m 1.97574370078
246 8 90 0.8 6 1.5 comp down 1.45827100133
247 8 270 0.0 6 -0.5 equ n 0.940829731397
248 8 0 0.8 6 -1.5 comp left 0.905519060272
249 8 0 0.2 6 -1.0 comp left 0.776397434587
250 8 90 0.0 6 -1.0 equ n 1.7052525227
251 8 270 0.2 6 -1.5 equ n 1.29361064893
252 8 90 0.4 6 0.5 equ m 1.03487449085
253 8 270 0.4 6 0.0 comp down 1.71696039843
254 8 180 0.2 6 -1.5 equ n 1.32889640642
255 8 90 0.2 6 1.5 comp down 1.2465740876
256 8 90 0.8 6 0.5 comp up 1.04666630638
257 8 90 0.6 6 2.0 comp down 0.799674819558
258 8 270 0.8 6 0.0 comp down 1.91658224777
259 8 180 0.4 6 1.0 equ n 1.2583291076
260 8 270 0.4 6 -2.0 comp down 0.811432522567
261 8 0 0.6 6 -1.5 comp left 1.27007492872
262 8 180 0.6 6 -1.5 comp right 1.21130711116
263 8 90 0.6 6 0.0 comp down 1.30538291683
264 8 270 0.6 6 -1.0 comp down 0.846697582572
265 8 270 0.8 6 -0.5 equ n 1.42299252629
266 8 270 0.6 6 1.0 comp up 1.0349277677
267 8 270 0.4 6 0.5 equ n 1.23485164696
268 8 0 0.0 6 0.5 comp right 5.78607197434
269 8 0 0.0 6 0.5 equ m 0.929090809435
270 8 270 0.8 6 2.0 comp up 1.11724050436
271 8 0 0.2 6 -0.5 comp left 0.729114803185
