trial size orLarge phase dur orSmall task response rt
1 8 270 0.4 6 -0.5 equ n 1.39950471502
2 8 270 0.2 6 2.0 comp up 1.02311764302
3 8 270 0.6 6 -1.0 equ n 1.96397857726
4 8 180 0.0 6 2.0 comp left 0.964349216923
5 8 0 0.4 6 1.5 comp right 1.49352530449
6 8 270 0.0 6 -0.5 equ m 3.71626326225
7 8 180 0.0 6 0.5 equ m 1.03491180347
8 8 0 0.2 6 0.5 equ n 1.11724938607
9 8 90 0.4 6 -1.5 equ n 1.65822385026
10 8 0 0.8 6 -2.0 comp left 0.823218294498
11 8 0 0.6 6 -0.5 comp right 2.18742945102
12 8 180 0.6 6 -1.5 comp right 1.11725743512
13 8 270 0.8 6 2.0 comp up 1.27008592938
14 8 180 0.8 6 0.5 comp left 0.752671039474
15 8 90 0.0 6 2.0 equ n 1.76403246757
16 8 270 0.6 6 -2.0 equ n 1.11720569122
17 8 0 0.8 6 2.0 comp right 0.658560760566
18 8 270 0.0 6 1.5 comp up 0.917308259132
19 8 90 0.2 6 0.5 equ m 1.76408152846
20 8 90 0.2 6 -2.0 comp up 0.940849818877
21 8 0 0.6 6 0.0 comp right 0.764414605886
22 8 270 0.8 6 -2.0 equ n 1.08196809279
23 8 270 0.4 6 -1.0 equ n 1.12901556648
24 8 90 0.6 6 1.5 comp down 1.47006653499
25 8 90 0.8 6 0.0 comp down 1.63471257028
26 8 0 0.4 6 -1.0 comp right 1.47005733608
27 8 180 0.6 6 0.5 comp left 0.799695515873
28 8 0 0.6 6 1.0 comp right 0.729158226342
29 8 270 0.2 6 2.0 equ n 1.54062950483
30 8 90 0.2 6 2.0 comp down 1.27012042531
31 8 0 0.4 6 -1.0 equ m 1.52886792388
32 8 180 0.2 6 -2.0 comp right 0.917304042962
33 8 270 0.0 6 -1.5 comp down 1.36415826275
34 8 180 0.8 6 -2.0 comp right 0.787939300951
35 8 0 0.2 6 -0.5 comp right 0.976106581709
36 8 270 0.4 6 0.5 equ n 1.62296057153
37 8 180 0.4 6 -1.0 equ m 1.16428191152
38 8 0 0.0 6 -1.5 equ n 1.0349141032
39 8 0 0.0 6 1.5 comp right 0.799704331501
40 8 0 0.2 6 0.5 comp right 0.905541695429
41 8 180 0.6 6 -0.5 equ n 6.66814219838
42 8 180 0.6 6 -1.0 equ m 1.35244344295
43 8 180 0.0 6 2.0 equ n 1.19953024201
44 8 180 0.0 6 0.0 comp left 0.78794160068
45 8 270 0.6 6 -0.5 equ m 2.02280526316
46 8 90 0.0 6 0.0 comp up 1.43476339429
47 8 0 0.2 6 0.0 comp right 0.729137912068
48 8 270 0.8 6 0.5 equ m 1.24665015717
49 8 90 0.0 6 0.5 equ m 0.882053796029
50 8 270 0.8 6 -2.0 comp down 1.31712420415
51 8 90 0.2 6 -2.0 equ n 1.34070830888
52 8 180 0.4 6 -2.0 comp right 0.823243974806
53 8 270 0.0 6 1.0 comp up 0.964315487564
54 8 90 0.0 6 -1.5 equ n 1.51709331112
55 8 270 0.6 6 -1.5 comp down 0.882056862334
56 8 180 0.4 6 0.0 comp right 2.37557833395
57 8 180 0.8 6 -2.0 equ n 1.25837800876
58 8 270 0.4 6 -2.0 comp down 0.952574987457
59 8 180 0.2 6 -1.0 comp right 0.729126413423
60 8 0 0.6 6 2.0 comp right 0.776179636436
61 8 90 0.8 6 1.5 comp down 0.870244687338
62 8 90 0.6 6 -1.5 equ n 1.31713455293
63 8 180 0.8 6 -1.5 comp right 0.799704331501
64 8 90 0.0 6 0.0 equ m 1.25834657913
65 8 270 0.8 6 1.0 equ n 1.16428766084
66 8 0 0.2 6 -2.0 equ n 0.811449431066
67 8 180 0.4 6 -0.5 equ m 0.976139927781
68 8 0 0.4 6 -0.5 equ n 2.06982667325
69 8 180 0.4 6 1.0 comp left 0.823225193685
70 8 90 0.8 6 -0.5 comp up 1.07021954363
71 8 90 0.4 6 1.5 comp down 1.04670059789
72 8 90 0.8 6 1.0 comp down 0.870215557437
73 8 270 0.0 6 0.5 comp up 0.776177336707
74 8 270 0.2 6 1.0 comp up 0.999631660063
75 8 270 0.4 6 -1.0 comp down 0.964389462182
76 8 90 0.4 6 2.0 comp down 0.764421888361
77 8 270 0.4 6 0.0 comp up 3.49283730222
78 8 90 0.0 6 0.5 comp down 0.799687083533
79 8 90 0.4 6 1.0 comp down 0.670363736646
80 8 180 0.6 6 0.0 equ m 1.3289379123
81 8 270 0.2 6 -0.5 comp up 1.02311764302
82 8 180 0.2 6 2.0 equ n 1.19958390236
83 8 180 0.8 6 -1.0 equ m 1.12896842204
84 8 180 0.2 6 0.0 equ n 1.16426887972
85 8 90 0.4 6 1.5 equ n 0.964335035261
86 8 90 0.6 6 0.5 equ n 1.47003587194
87 8 90 0.2 6 -1.0 equ n 1.23485944631
88 8 180 0.6 6 -0.5 comp left 1.56414155139
89 8 90 0.4 6 0.5 comp down 1.1525387284
90 8 270 0.0 6 2.0 comp up 0.882057245622
91 8 180 0.0 6 0.5 comp left 0.79969628245
92 8 270 0.0 6 2.0 equ m 1.08195237798
93 8 90 0.0 6 1.5 equ m 0.941087457546
94 8 270 0.6 6 -1.0 comp down 0.870289532055
95 8 90 0.6 6 1.0 equ n 1.1642566145
96 8 0 0.8 6 0.0 equ m 1.58766203029
97 8 90 0.6 6 -0.5 equ m 1.84638614827
98 8 270 0.0 6 1.0 equ n 1.03490988703
99 8 270 0.2 6 -1.0 comp down 0.917524433663
100 8 180 0.2 6 1.0 equ n 1.1407361356
101 8 180 0.4 6 0.5 comp left 0.623296715259
102 8 270 0.2 6 1.5 comp up 0.835012071661
103 8 180 0.4 6 -1.5 equ n 1.12898643658
104 8 270 0.0 6 -1.0 equ n 0.870258102425
105 8 90 0.2 6 1.0 comp down 0.799720812893
106 8 90 0.2 6 -1.0 comp up 1.28186820789
107 8 180 0.2 6 -0.5 comp right 1.28190270383
108 8 270 0.6 6 0.5 equ m 1.56413695193
109 8 90 0.8 6 2.0 comp down 0.764418438768
110 8 180 0.0 6 1.5 equ n 1.02312684194
111 8 0 0.8 6 0.0 comp right 0.964375280519
112 8 0 0.8 6 1.0 comp right 0.64679917961
113 8 180 0.6 6 0.0 comp left 0.858510703131
114 8 90 0.0 6 2.0 comp down 0.846749888751
115 8 90 0.8 6 -1.5 equ n 2.6933506784
116 8 0 0.0 6 0.0 comp right 0.787938917663
117 8 0 0.6 6 1.5 equ n 1.43478179213
118 8 180 0.2 6 -1.5 comp right 0.799669835566
119 8 180 0.0 6 -1.0 comp right 1.36417972689
120 8 180 0.0 6 -1.5 comp right 0.752669506321
121 8 0 0.0 6 -1.5 comp left 1.32892603036
122 8 270 0.4 6 2.0 comp up 0.82322825999
123 8 180 0.6 6 -2.0 equ n 1.27012502477
124 8 180 0.6 6 1.0 comp left 0.752661073981
125 8 0 0.4 6 -0.5 comp left 1.23483759888
126 8 90 0.2 6 0.0 comp down 1.58766777961
127 8 90 0.0 6 1.0 comp down 0.811443681744
128 8 180 0.0 6 -0.5 comp left 1.22307831766
129 8 90 0.6 6 0.0 comp down 0.940854035047
130 8 180 0.0 6 -1.0 equ m 1.38771323759
131 8 270 0.6 6 2.0 comp up 0.905558176821
