trial size orLarge phase dur orSmall task response rt
95 8 180 0.0 6 -1.0 comp right 0.717382080435
96 8 180 0.0 6 1.5 comp left 0.61151673647
97 8 180 0.6 6 0.5 equ n 1.88166284209
98 8 90 0.8 6 1.0 equ n 1.32892871338
99 8 0 0.6 6 1.0 comp right 0.658771952351
100 8 90 0.4 6 -1.5 comp up 2.09338586426
101 8 270 0.4 6 1.0 equ m 1.0937442387
102 8 270 0.2 6 -1.0 equ n 0.717387829757
103 8 0 0.2 6 2.0 equ n 1.05843113251
104 8 270 0.0 6 2.0 equ n 0.811468978763
105 8 270 0.4 6 -1.0 equ m 0.870269984358
106 8 270 0.4 6 1.5 comp up 0.693897247339
107 8 0 0.2 6 1.0 equ n 0.905546294887
108 8 90 0.0 6 0.5 equ m 0.834972976267
109 8 180 0.8 6 -0.5 equ n 1.35244765912
110 8 90 0.0 6 -1.0 equ m 1.02311304356
111 8 90 0.0 6 1.5 comp down 0.776197267692
112 8 180 0.4 6 -2.0 equ n 1.56412698644
113 8 90 0.8 6 1.5 equ n 0.811474728086
114 8 180 0.4 6 1.5 comp left 0.611543183354
115 8 0 0.8 6 0.5 comp right 0.752654174794
116 8 0 0.4 6 2.0 comp right 0.517429071565
117 8 270 0.8 6 -1.0 equ n 1.08195429442
118 8 270 0.4 6 -2.0 comp down 0.752652258353
119 8 270 0.0 6 -2.0 comp down 0.635079377065
120 8 90 0.4 6 1.0 equ n 2.03453004845
121 8 270 0.0 6 -0.5 equ m 0.729178157327
122 8 270 0.4 6 0.5 equ m 0.693885365406
123 8 90 0.8 6 1.5 comp down 0.752844285729
124 8 270 0.8 6 -2.0 equ n 0.929064090766
125 8 270 0.6 6 -0.5 comp down 1.01141623831
126 8 180 0.2 6 -0.5 comp right 1.24659764669
127 8 90 0.2 6 2.0 equ n 0.823234392601
128 8 270 0.4 6 1.5 equ n 1.0937085929
129 8 180 0.4 6 0.0 equ m 2.18742983431
130 8 270 0.8 6 -1.5 comp down 0.693865817709
131 8 0 0.8 6 -0.5 equ n 2.57550719566
132 8 180 0.6 6 -0.5 equ m 0.87024852022
133 8 0 0.2 6 0.0 equ n 2.0462920127
134 8 270 0.2 6 1.5 equ n 2.22270997772
135 8 90 0.4 6 2.0 comp down 0.752693653476
136 8 270 0.6 6 -1.5 comp down 0.964362632009
137 8 0 0.0 6 -1.5 equ n 1.09372392443
138 8 90 0.0 6 -2.0 comp up 1.21130178846
139 8 90 0.0 6 -0.5 equ m 0.646848240496
140 8 90 0.6 6 -0.5 equ n 1.51711477526
141 8 0 0.6 6 2.0 comp right 0.77618921864
142 8 0 0.0 6 0.5 comp right 0.858516069165
143 8 180 0.4 6 -1.5 equ m 1.58764133272
144 8 0 0.0 6 -2.0 comp left 1.97575625632
145 8 270 0.6 6 1.5 equ n 1.48180128578
146 8 90 0.0 6 1.0 equ n 0.846786684415
147 8 0 0.0 6 2.0 comp right 0.62332162899
148 8 180 0.2 6 0.0 equ m 1.29364167078
149 8 180 0.8 6 -1.0 comp right 0.834986391353
150 8 90 0.2 6 2.0 comp down 0.670338056338
151 8 270 0.8 6 -1.5 equ n 1.3054013353
152 8 0 0.2 6 0.0 comp right 2.37559558191
153 8 0 0.0 6 0.0 comp left 0.999597164127
154 8 0 0.8 6 -2.0 equ n 1.09371549209
155 8 180 0.4 6 -1.5 comp right 0.729173557869
156 8 180 0.4 6 -1.0 comp right 0.740905625636
157 8 0 0.4 6 2.0 equ n 0.987845165375
158 8 180 0.0 6 1.5 equ n 0.917340838627
159 8 0 0.8 6 2.0 comp right 0.658585674298
160 8 270 0.2 6 -1.5 equ n 1.02314562306
161 8 90 0.2 6 -1.0 equ m 0.79970893096
162 8 270 0.2 6 -2.0 equ n 0.870269984358
163 8 180 0.2 6 1.0 equ n 0.952596068307
164 8 180 0.6 6 -2.0 comp right 0.823228259991
165 8 90 0.6 6 0.5 equ m 1.02314907265
166 8 90 0.8 6 -2.0 comp up 0.658594489926
167 8 0 0.8 6 1.0 equ n 0.799703181637
168 8 90 0.2 6 -1.5 comp up 0.717377480977
169 8 270 0.8 6 1.0 equ n 1.02312377563
170 8 180 0.0 6 0.5 equ m 2.26979271392
171 8 0 0.0 6 1.5 comp right 0.670365269798
172 8 180 0.8 6 -1.5 equ n 1.87002659637
173 8 180 0.6 6 2.0 equ n 0.917324740523
174 8 0 0.8 6 0.0 comp right 1.76407577914
175 8 90 0.4 6 0.0 comp down 1.9404730466
176 8 0 0.8 6 -1.5 equ n 0.7761807863
177 8 180 0.8 6 -0.5 comp right 0.705621649343
178 8 180 0.8 6 1.5 equ n 1.32892373064
179 8 0 0.8 6 0.5 equ m 0.846761770684
180 8 90 0.6 6 1.5 comp down 1.77584732559
181 8 90 0.8 6 0.5 equ m 0.823194913919
182 8 270 0.2 6 -1.0 comp down 1.64646686876
183 8 180 0.6 6 1.5 equ n 1.03491678622
184 8 270 0.6 6 2.0 equ n 1.02314370662
185 8 180 0.8 6 2.0 comp left 0.646840958021
186 8 0 0.4 6 1.5 equ n 0.952564638676
187 8 90 0.8 6 -1.0 equ n 1.32894212847
188 8 90 0.0 6 -2.0 equ n 0.776182319453
189 8 0 0.8 6 1.0 comp right 0.635037598654
190 8 0 0.0 6 -1.5 comp left 0.564525606141
191 8 180 0.4 6 -0.5 equ m 0.987847465105
192 8 270 0.4 6 -1.0 comp down 0.81145288066
193 8 90 0.0 6 1.0 comp down 0.776159322163
194 8 90 0.2 6 0.0 equ m 0.893790846542
195 8 90 0.4 6 -2.0 comp up 1.68173283051
196 8 270 0.2 6 -1.5 comp down 0.823265438944
197 8 90 0.6 6 -1.5 comp up 0.611546632947
198 8 0 0.4 6 0.5 equ n 0.999657340371
199 8 270 0.0 6 1.0 equ n 1.01137062702
200 8 90 0.2 6 -0.5 comp down 1.57592114689
201 8 90 0.8 6 -0.5 comp up 0.670339589491
202 8 90 0.2 6 -0.5 equ m 0.88205571247
203 8 0 0.0 6 1.5 equ n 0.752636543538
204 8 180 0.0 6 -0.5 comp left 2.02278686533
205 8 0 0.4 6 -1.5 equ n 1.22312814512
206 8 270 0.0 6 -1.5 equ n 1.88166092565
207 8 90 0.2 6 1.0 equ m 0.834968760097
208 8 90 0.6 6 -1.5 equ n 0.799704331501
209 8 270 0.2 6 -0.5 equ m 0.7761873022
210 8 90 0.2 6 1.0 comp down 0.834954578434
211 8 270 0.8 6 -0.5 equ m 0.976108881438
212 8 90 0.4 6 -1.5 equ n 0.834991757388
213 8 270 0.8 6 2.0 equ n 0.799704331501
214 8 90 0.6 6 -1.0 equ n 2.46966676543
215 8 270 0.4 6 -2.0 equ n 0.952590318984
216 8 0 0.6 6 0.0 equ m 1.64643045639
217 8 270 0.4 6 0.5 comp up 0.987896142703
218 8 270 0.4 6 -1.5 comp down 0.717386679893
219 8 0 0.6 6 -1.0 equ n 1.1054977706
220 8 270 0.0 6 1.0 comp up 0.787942750545
221 8 0 0.2 6 1.5 equ m 2.06985273685
222 8 0 0.2 6 -2.0 comp left 0.682195459338
223 8 0 0.0 6 2.0 equ n 0.964338484854
224 8 180 0.6 6 0.5 comp left 0.740904092483
225 8 0 0.6 6 1.5 equ n 1.44653800705
226 8 0 0.6 6 -0.5 equ m 0.717412743489
227 8 90 0.0 6 0.0 equ m 3.79859011277
228 8 90 0.6 6 -2.0 equ n 0.787933168341
229 8 0 0.4 6 -1.5 comp left 0.56450069241
230 8 180 0.6 6 -1.5 equ n 1.3524453594
231 8 180 0.0 6 -1.0 equ m 0.729139445221
232 8 0 0.2 6 0.5 equ n 0.740903325906
233 8 270 0.6 6 2.0 comp up 0.670343039084
234 8 180 0.2 6 -1.0 comp right 0.74089834316
235 8 90 0.4 6 0.5 equ n 1.27009436172
236 8 0 0.0 6 0.0 equ m 1.77585537464
237 8 180 0.2 6 1.5 equ n 1.4112751116
238 8 90 0.2 6 0.5 equ m 0.882020833245
239 8 270 0.0 6 -1.5 comp down 0.893787396948
240 8 0 0.8 6 -1.0 equ n 2.42266758605
241 8 270 0.4 6 -0.5 equ m 0.929107785618
242 8 90 0.6 6 1.5 equ n 0.740909841806
243 8 90 0.4 6 -0.5 comp down 1.09371549209
244 8 270 0.2 6 -0.5 comp up 1.07020382882
245 8 270 0.2 6 0.5 comp down 2.88129756846
246 8 0 0.4 6 1.0 comp right 0.635049863875
247 8 180 0.4 6 -0.5 comp right 3.06946178291
248 8 90 0.4 6 1.5 equ n 0.964371447637
249 8 90 0.8 6 -0.5 equ n 1.5523811203
250 8 90 0.4 6 -1.0 equ m 1.49333825986
251 8 180 0.8 6 0.5 equ n 0.929097820125
252 8 270 0.6 6 -0.5 equ n 1.63447339846
253 8 90 0.8 6 1.0 comp down 0.729139828509
254 8 270 0.8 6 0.5 comp down 1.09373618965
255 8 180 0.0 6 -2.0 comp right 0.729118747659
256 8 180 0.6 6 1.5 comp left 0.599793867619
257 8 180 0.8 6 -2.0 equ n 0.929100119854
258 8 270 0.6 6 0.0 comp up 0.740901792754
259 8 180 0.4 6 2.0 equ n 1.10548090592
260 8 90 0.4 6 1.0 comp down 0.670365653087
261 8 180 0.2 6 -1.0 equ n 1.75229963323
262 8 180 0.8 6 2.0 equ n 0.705653078973
263 8 180 0.2 6 -2.0 equ n 0.799701648484
264 8 0 0.4 6 1.0 equ n 0.7997108474
265 8 180 0.4 6 2.0 comp left 0.599772020193
266 8 90 0.4 6 1.5 comp down 0.635062129097
267 8 270 0.6 6 0.0 equ m 0.870282249579
268 8 270 0.4 6 -0.5 comp down 0.811434482827
269 8 270 0.6 6 -1.5 equ m 1.23487631099
270 8 0 0.4 6 0.5 comp right 0.576265339672
271 8 180 0.4 6 -1.0 equ m 0.91733815561
272 8 0 0.6 6 -1.0 comp left 0.787922436272
273 8 180 0.6 6 -1.0 equ m 0.905568142313
274 8 270 0.0 6 2.0 comp up 0.740937055266
275 8 180 0.6 6 1.0 comp left 0.623304381023
276 8 270 0.4 6 -1.5 equ n 0.999634343081
277 8 0 0.2 6 -1.0 comp left 0.776184235894
278 8 0 0.0 6 -1.0 comp left 0.929071373241
279 8 0 0.0 6 -1.0 equ m 1.03493901693
280 8 270 0.4 6 0.0 comp up 0.823252407146
281 8 0 0.0 6 0.5 equ m 1.46983349578
282 8 90 0.4 6 0.0 equ n 1.09373887267
283 8 90 0.0 6 -1.5 comp up 0.646850156937
284 8 90 0.8 6 -1.5 equ n 1.4112459817
285 8 0 0.4 6 1.5 comp right 0.623279467291
286 8 90 0.6 6 0.5 comp down 0.752643826013
287 8 180 0.0 6 -0.5 equ m 0.893792762983
288 8 0 0.0 6 -2.0 equ n 0.823232859449
289 8 180 0.2 6 -1.5 comp right 0.752633477233
290 8 270 0.6 6 1.0 comp up 0.670350321559
291 8 270 0.2 6 1.0 equ n 0.799697049026
292 8 180 0.2 6 -1.5 equ n 0.740873812717
293 8 180 0.0 6 0.0 comp right 1.2583672767
294 8 90 0.4 6 2.0 equ n 1.02314140689
295 8 0 0.4 6 -0.5 comp left 1.41126974557
296 8 0 0.2 6 0.5 comp right 0.670338439626
297 8 180 0.8 6 1.0 equ n 1.58763941628
298 8 90 0.8 6 -2.0 equ n 1.51707069712
299 8 90 0.8 6 0.5 comp down 1.24654015346
300 8 270 0.0 6 0.5 comp up 1.04665575317
301 8 180 0.2 6 2.0 equ n 1.2463899045
302 8 90 0.6 6 0.0 equ n 1.04666993484
303 8 180 0.8 6 -1.5 comp right 0.91728756157
304 8 0 0.6 6 -1.5 equ n 1.83461345196
305 8 180 0.4 6 -2.0 comp right 0.893785097219
306 8 180 0.4 6 1.0 equ n 1.77582701131
307 8 270 0.0 6 0.0 equ m 1.23485293041
308 8 270 0.8 6 -2.0 comp down 0.7409067755
309 8 90 0.0 6 2.0 comp down 0.705673776535
310 8 90 0.6 6 0.0 comp down 1.37597772022
311 8 270 0.2 6 1.5 comp up 0.623301698005
312 8 180 0.6 6 0.0 comp left 0.729118747659
313 8 180 0.2 6 0.0 comp left 0.62328598319
314 8 180 0.0 6 1.0 comp left 0.588023471035
315 8 270 0.6 6 -1.0 equ m 1.38775578257
316 8 180 0.6 6 2.0 comp left 0.58803918585
317 8 270 0.0 6 -2.0 equ n 1.340681862
318 8 180 0.0 6 0.5 comp left 0.98785474758
319 8 270 0.8 6 2.0 comp up 0.65858529101
320 8 180 0.4 6 1.5 equ n 0.987878511447
321 8 270 0.2 6 -2.0 comp down 0.705602101646
322 8 270 0.6 6 1.5 comp up 0.646823710053
323 8 270 0.2 6 2.0 comp up 0.576258823773
324 8 0 0.6 6 0.5 equ n 1.22308445027
325 8 270 0.6 6 0.5 equ m 0.670302793826
326 8 270 0.8 6 -1.0 comp down 0.787960765089
327 8 270 0.0 6 -0.5 comp down 0.858486555976
328 8 0 0.8 6 -0.5 comp left 0.870253502966
329 8 0 0.4 6 -1.0 comp left 0.729121813965
330 8 90 0.4 6 -2.0 equ n 0.976135711611
331 8 180 0.0 6 2.0 equ n 0.976086267437
332 8 0 0.2 6 -1.5 equ n 0.987852831139
333 8 0 0.2 6 2.0 comp right 0.623320095838
334 8 90 0.6 6 -2.0 comp up 0.811464762593
335 8 180 0.4 6 0.0 comp left 0.729151710443
336 8 270 0.8 6 0.0 equ n 3.29291878928
337 8 180 0.6 6 -0.5 comp right 1.95223769386
338 8 0 0.8 6 0.0 equ m 0.917321674218
339 8 90 0.8 6 0.0 equ m 0.693880382659
340 8 0 0.4 6 0.0 equ m 0.740904859059
341 8 90 0.0 6 -0.5 comp up 1.56411548779
342 8 180 0.6 6 -1.0 comp right 0.611546632947
343 8 0 0.6 6 -0.5 comp left 1.05843304895
344 8 90 0.0 6 0.0 comp down 1.91695141784
345 8 0 0.0 6 1.0 comp right 0.611561197898
346 8 180 0.2 6 1.5 comp left 0.552719180469
347 8 180 0.2 6 0.5 comp left 0.846781318381
348 8 270 0.4 6 0.0 equ m 1.72878567024
349 8 0 0.6 6 1.0 equ n 1.45829460526
350 8 0 0.8 6 1.5 equ n 0.6821027036
351 8 180 0.0 6 -1.5 equ n 0.729123730406
352 8 270 0.8 6 1.5 equ n 0.776169670943
353 8 90 0.6 6 2.0 equ n 0.705598268764
354 8 180 0.8 6 -2.0 comp right 0.823271571554
355 8 90 0.6 6 1.0 equ n 0.776209532914
356 8 90 0.2 6 -2.0 equ n 0.787918986678
357 8 0 0.6 6 -2.0 comp left 0.494005564577
358 8 0 0.6 6 -1.5 comp left 0.588053750801
359 8 90 0.0 6 2.0 equ n 0.799690916415
360 8 0 0.4 6 -1.0 equ n 0.776188452064
