trial size orLarge phase dur orSmall task response rt
1 8 90 0.2 6 1.0 equ n 1.14072678059
2 8 270 0.0 6 0.5 comp up 0.682121169959
3 8 0 0.2 6 0.0 equ n 1.41122754084
4 8 0 0.6 6 -1.5 comp left 1.21131324374
5 8 90 0.8 6 0.0 comp up 1.79935515844
6 8 0 0.0 6 -1.5 comp left 0.729142016541
7 8 90 0.0 6 2.0 equ n 2.64605542402
8 8 270 0.6 6 -2.0 comp down 0.846733611523
9 8 90 0.8 6 -1.5 equ n 1.55235102316
10 8 90 0.2 6 -0.5 equ n 1.15251361339
11 8 180 0.2 6 -1.0 comp right 0.670342769469
12 8 180 0.6 6 -1.0 equ n 0.846750859424
13 8 270 0.4 6 0.0 comp up 1.04666170694
14 8 270 0.2 6 -0.5 comp up 0.799682102006
15 8 180 0.2 6 1.0 comp left 0.670334337161
16 8 0 0.2 6 -1.5 comp left 0.870272781316
17 8 90 0.6 6 0.0 equ m 1.95224055994
18 8 270 0.4 6 -1.0 comp down 2.0227748961
19 8 0 0.8 6 0.0 comp right 1.04664407575
20 8 0 0.8 6 -1.0 comp right 0.77618164417
21 8 180 0.2 6 0.5 equ n 0.858502813133
22 8 90 0.0 6 2.0 comp down 0.79972694655
23 8 0 0.6 6 -2.0 equ n 0.893776688732
24 8 90 0.2 6 -1.5 equ m 0.893789337194
25 8 90 0.8 6 -2.0 equ n 0.77617934445
26 8 270 0.0 6 1.0 equ m 0.85850434628
27 8 0 0.6 6 0.5 comp right 1.12898440905
28 8 270 0.2 6 -1.0 comp down 0.776205024659
29 8 270 0.2 6 1.5 comp up 0.729160031015
30 8 270 0.4 6 1.5 equ n 1.78756640921
31 8 90 0.2 6 0.0 equ m 0.987790018678
32 8 0 0.8 6 0.5 comp right 1.15249329919
33 8 180 0.4 6 0.5 equ n 0.893761357264
34 8 90 0.6 6 -0.5 equ n 3.91621774211
35 8 180 0.0 6 1.5 comp left 0.752682336194
36 8 0 0.0 6 1.0 comp right 0.787931681444
37 8 90 0.4 6 -1.0 comp up 1.02311678784
38 8 90 0.4 6 -2.0 equ n 4.72767134545
39 8 270 0.0 6 1.5 equ n 1.34068975509
40 8 0 0.0 6 -0.5 equ m 1.02320609365
41 8 180 0.4 6 0.0 comp left 0.799674436272
42 8 270 0.4 6 -0.5 equ m 1.79934442642
43 8 180 0.0 6 -0.5 equ m 0.999670373432
44 8 270 0.6 6 -2.0 equ n 1.30542201208
45 8 180 0.0 6 1.5 equ n 0.787965793961
46 8 180 0.0 6 1.0 equ n 0.729171529617
47 8 180 0.4 6 0.0 equ n 0.776157880394
48 8 180 0.6 6 -1.5 equ n 0.952616947482
49 8 0 0.0 6 -0.5 comp right 1.19955822374
50 8 270 0.4 6 2.0 comp up 0.823218972078
51 8 0 0.2 6 0.5 comp right 0.752683486054
52 8 270 0.2 6 0.5 equ n 1.66996906493
53 8 90 0.6 6 -1.5 comp up 1.14075591038
54 8 0 0.6 6 -1.0 equ m 1.45827253448
55 8 90 0.0 6 0.0 equ m 0.893804285375
56 8 90 0.0 6 -1.0 comp down 2.59905719136
57 8 270 0.6 6 -1.0 equ m 1.98747572358
58 8 0 0.4 6 -1.0 equ m 0.787914050256
59 8 270 0.8 6 -1.0 comp down 0.870431078726
60 8 270 0.6 6 0.5 equ m 0.740893586962
61 8 90 0.4 6 -1.5 equ m 0.623294326245
62 8 90 0.8 6 -1.0 comp up 1.02315320008
63 8 90 0.4 6 0.0 comp down 1.65820522933
64 8 180 0.2 6 0.5 comp left 1.15251131367
65 8 90 0.2 6 2.0 equ n 0.893785887613
66 8 0 0.4 6 1.5 equ n 0.92909157601
67 8 270 0.8 6 -2.0 comp down 1.56414897128
68 8 0 0.6 6 0.0 equ n 1.62270866416
69 8 90 0.0 6 1.5 equ n 0.823208240051
70 8 180 0.8 6 1.0 comp left 0.717379714091
71 8 270 0.6 6 0.0 comp up 1.43473566441
72 8 270 0.4 6 0.5 comp up 0.81146011921
73 8 270 0.2 6 -1.5 equ m 1.22308091221
74 8 90 0.4 6 -1.5 comp up 0.89378397118
75 8 90 0.6 6 -2.0 comp up 0.917306276358
76 8 270 0.4 6 -1.0 equ m 3.88091320358
77 8 270 0.8 6 -1.5 comp down 1.92869640742
78 8 0 0.6 6 0.5 equ n 0.929069728667
