trial size orLarge phase dur orSmall task response rt
1 8 270 0.6 6 -2.0 comp up 1.37595289866
2 8 180 0.6 6 -1.0 equ m 1.25835747081
3 8 0 0.4 6 -1.5 equ n 1.09367412121
4 8 90 0.6 6 2.0 comp down 1.14075706024
5 8 0 0.2 6 -0.5 comp right 0.870212222017
6 8 90 0.4 6 -1.0 comp up 0.787901785081
7 8 0 0.4 6 -1.0 equ n 1.30539288229
8 8 180 0.6 6 1.0 equ n 0.98801079182
9 8 180 0.6 6 0.0 comp left 1.09350662492
10 8 270 0.4 6 0.5 comp up 0.787925548857
11 8 270 0.0 6 -1.5 comp down 0.870206089429
12 8 90 0.4 6 2.0 equ n 1.34069550439
13 8 180 0.8 6 2.0 equ n 0.964350503428
14 8 0 0.0 6 -1.0 comp right 1.47004173609
15 8 90 0.6 6 -1.0 comp up 0.999621312734
16 8 90 0.8 6 0.0 comp down 0.917289411743
17 8 270 0.4 6 -0.5 equ m 2.06985208583
18 8 90 0.8 6 -1.5 comp down 0.823253467882
19 8 270 0.0 6 1.0 equ n 1.09371053345
20 8 270 0.0 6 -1.5 equ n 1.81110787873
21 8 0 0.8 6 2.0 comp right 0.705615111922
22 8 180 0.6 6 -0.5 comp left 0.882017835864
23 8 0 0.8 6 0.5 comp right 0.905527875867
24 8 0 0.8 6 1.5 equ n 1.12899859065
25 8 0 0.8 6 1.5 comp right 1.57587907764
26 8 270 0.4 6 0.0 comp up 1.1172278559
27 8 90 0.8 6 -2.0 comp up 0.85847176691
28 8 270 0.2 6 -2.0 equ n 2.1639079606
29 8 180 0.2 6 -1.5 equ m 1.25832834102
30 8 180 0.8 6 -2.0 equ m 0.999616330007
31 8 270 0.6 6 2.0 equ n 3.88090592113
32 8 0 0.2 6 1.0 equ n 0.999610580706
33 8 180 0.2 6 0.5 comp left 0.823208623338
34 8 180 0.8 6 1.0 comp left 0.635061611422
35 8 90 0.8 6 0.5 comp down 0.91732122454
36 8 90 0.2 6 -0.5 comp down 1.08197851065
37 8 270 0.0 6 0.5 equ n 2.16387729766
38 8 180 0.0 6 -1.5 equ m 1.95219571539
39 8 90 0.0 6 0.0 equ n 3.06940249052
40 8 270 0.2 6 2.0 equ m 1.36422202572
41 8 270 0.0 6 -1.0 comp down 2.59903036129
42 8 90 0.0 6 -1.0 comp up 1.52885171519
43 8 270 0.8 6 -1.5 equ m 2.05810166527
44 8 180 0.2 6 0.0 comp left 1.47001758903
45 8 90 0.8 6 -1.0 comp up 0.799708548788
46 8 270 0.8 6 0.0 equ m 2.30501994432
47 8 180 0.4 6 -0.5 equ m 1.30538215026
48 8 0 0.6 6 -2.0 equ n 1.39946408853
49 8 90 0.8 6 -0.5 comp down 1.08195168058
50 8 270 0.2 6 -0.5 equ m 1.85811799328
51 8 90 0.4 6 1.0 equ n 0.870241351806
52 8 180 0.2 6 0.5 equ n 1.27011632368
53 8 90 0.6 6 -0.5 equ m 2.23443616417
54 8 90 0.6 6 2.0 equ n 0.858512012014
55 8 270 0.8 6 0.5 comp up 0.870259749568
56 8 180 0.8 6 -1.0 comp right 0.929032933144
57 8 270 0.8 6 0.5 equ n 0.952622696782
58 8 180 0.2 6 1.0 equ n 1.62292867073
59 8 270 0.6 6 0.0 comp down 1.09368983596
60 8 90 0.6 6 -2.0 comp up 0.799703182774
61 8 180 0.2 6 1.0 comp left 0.752663938432
62 8 180 0.2 6 2.0 comp left 0.635055095548
63 8 270 0.2 6 0.5 comp up 0.952581685105
64 8 270 0.8 6 1.5 equ n 1.02315320008
65 8 270 0.4 6 2.0 comp up 0.787943563332
66 8 90 0.2 6 0.5 equ n 1.3642312246
67 8 270 0.6 6 0.5 equ n 1.92870637287
68 8 90 0.0 6 1.5 comp down 0.79972579669
69 8 270 0.6 6 -1.0 comp up 2.61080799521
70 8 180 0.2 6 2.0 equ n 0.999608280986
71 8 0 0.4 6 0.0 comp right 1.02317773043
72 8 0 0.8 6 -0.5 equ n 4.16315480222
73 8 180 0.4 6 -1.5 comp right 1.08198311009
74 8 180 0.4 6 -1.0 equ m 1.034930834
75 8 270 0.6 6 2.0 comp up 0.658568968418
76 8 90 0.6 6 0.5 equ n 1.3877328323
77 8 270 0.2 6 1.5 equ n 3.42226198183
78 8 180 0.4 6 -2.0 equ n 1.84637600503
79 8 0 0.8 6 0.0 equ m 0.858495530685
80 8 180 0.0 6 -1.0 equ n 1.83463823293
81 8 270 0.2 6 -1.5 equ m 1.28189817375
82 8 0 0.0 6 -1.5 comp left 0.811430222847
83 8 0 0.8 6 1.0 equ n 1.08195513016
84 8 90 0.8 6 -2.0 equ n 1.07022157421
85 8 180 0.6 6 -1.5 equ n 1.45828211665
86 8 90 0.2 6 1.5 equ n 1.17602480325
87 8 0 0.6 6 -0.5 comp right 1.32889870614
