trial size orLarge phase dur orSmall task response rt
1 8 0 0.2 6 -0.5 equ n 2.38734528094
2 8 90 0.0 6 -1.0 equ n 1.05849590821
3 8 0 0.4 6 0.0 equ m 1.32894212847
4 8 90 0.6 6 -1.0 comp up 0.929073289682
5 8 90 0.2 6 -2.0 comp up 0.717381697146
6 8 180 0.4 6 0.5 equ n 1.02315098909
7 8 0 0.2 6 0.5 equ n 0.89378701366
8 8 90 0.2 6 -1.5 comp up 4.12790173104
9 8 180 0.2 6 0.5 comp left 0.799695132585
10 8 180 0.6 6 0.0 comp left 0.705571438592
11 8 90 0.8 6 -1.0 comp down 1.76404358293
12 8 90 0.8 6 0.5 equ n 1.45828847265
13 8 270 0.0 6 -1.5 equ n 1.51706303136
14 8 180 0.0 6 -1.5 comp right 0.905552810787
15 8 180 0.2 6 2.0 equ n 1.47003778838
16 8 180 0.4 6 1.0 equ n 0.611513670165
17 8 270 0.6 6 0.5 comp up 0.705650395956
18 8 90 0.2 6 0.5 comp down 0.85854021632
19 8 270 0.4 6 2.0 equ n 1.36423032093
20 8 0 0.0 6 1.5 comp right 0.576285270657
21 8 270 0.8 6 -1.0 comp down 2.04633494097
22 8 0 0.0 6 1.0 equ n 0.858508403402
23 8 0 0.4 6 0.5 equ n 0.858485022824
24 8 270 0.6 6 -1.5 equ n 0.682124934315
25 8 90 0.0 6 1.0 equ n 0.823195297207
26 8 90 0.6 6 1.5 comp down 0.764427637684
27 8 270 0.6 6 -1.0 equ m 3.01064391264
28 8 0 0.4 6 -1.0 comp left 0.764429170837
29 8 90 0.8 6 0.0 comp up 0.952567704981
30 8 270 0.4 6 0.5 equ n 0.976107348286
31 8 0 0.0 6 -1.0 comp left 0.834979875454
32 8 90 0.4 6 0.0 comp down 0.917315541607
33 8 180 0.8 6 -1.0 equ n 2.29329632814
34 8 90 0.4 6 -2.0 equ n 1.42301484513
35 8 270 0.6 6 -1.0 comp down 0.917340838627
36 8 0 0.8 6 -1.0 equ n 3.35169603101
37 8 0 0.4 6 1.5 equ n 1.25839372358
38 8 270 0.0 6 0.0 comp up 1.08197384212
