trial size orLarge phase dur orSmall task response rt
116 8 270 0.0 6 -2.0 equ n 1.95223499371
117 8 180 0.8 6 0.5 comp right 1.42301811828
118 8 180 0.2 6 -0.5 equ m 1.17606092396
119 8 270 0.6 6 1.5 comp up 0.99962246404
120 8 90 0.8 6 1.0 comp down 2.90477201619
121 8 0 0.4 6 0.5 comp right 0.929081882374
122 8 270 0.6 6 1.5 equ n 0.823209300954
123 8 180 0.0 6 1.0 comp left 0.976135511262
124 8 180 0.0 6 2.0 equ n 1.9639110119
125 8 270 0.2 6 1.5 comp up 0.72910510946
126 8 0 0.0 6 2.0 equ n 1.15250268012
127 8 90 0.6 6 0.0 comp up 1.08196554802
128 8 270 0.6 6 2.0 comp up 0.693855132746
129 8 270 0.4 6 -2.0 comp down 0.75265722073
130 8 180 0.6 6 -2.0 comp right 0.68211127307
131 8 180 0.8 6 2.0 equ n 0.95256116945
132 8 270 0.2 6 -2.0 comp down 0.70562237282
133 8 270 0.0 6 0.0 equ n 1.03487474047
134 8 0 0.4 6 -2.0 equ n 0.799721198318
135 8 90 0.8 6 -2.0 equ n 0.894013966148
136 8 180 0.6 6 1.5 equ n 0.787929427988
137 8 270 0.4 6 -0.5 equ n 1.03488585574
138 8 270 0.0 6 1.0 equ n 1.11724542099
139 8 90 0.6 6 -1.5 comp up 1.25834804829
140 8 270 0.0 6 2.0 comp up 0.776389476061
141 8 90 0.6 6 1.5 comp down 0.811455092578
142 8 90 0.6 6 -2.0 equ n 1.16426953691
143 8 90 0.6 6 -1.0 equ n 1.31716585097
144 8 0 0.2 6 -1.5 comp left 1.10545556708
145 8 90 0.4 6 -0.5 comp up 0.858470009654
146 8 180 0.8 6 1.5 equ n 1.31712637259
147 8 0 0.4 6 1.5 comp right 0.952577650714
148 8 180 0.8 6 -1.5 comp right 0.67034939899
149 8 0 0.2 6 -1.5 equ n 1.44649970506
150 8 0 0.4 6 0.0 comp left 1.29362178869
151 8 90 0.2 6 -0.5 comp up 1.23485841252
152 8 180 0.2 6 1.5 equ n 0.952583016709
153 8 180 0.4 6 -0.5 equ m 1.07017032813
154 8 0 0.8 6 -1.0 comp left 0.670309537325
155 8 90 0.8 6 -0.5 comp up 0.882004489804
156 8 270 0.8 6 1.0 equ n 1.75230421503
157 8 0 0.0 6 1.0 comp right 0.646839065812
158 8 180 0.2 6 0.0 comp left 1.50528569507
159 8 180 0.6 6 0.0 comp right 0.952605630537
160 8 90 0.0 6 -1.5 comp up 0.799723881315
161 8 0 0.8 6 0.5 comp right 0.99965389343
162 8 0 0.2 6 1.0 comp right 0.64681261913
163 8 90 0.2 6 2.0 equ n 1.2113177998
164 8 0 0.6 6 1.5 equ n 1.04663929754
165 8 180 0.0 6 2.0 comp left 1.9639654384
166 8 270 0.0 6 -0.5 comp down 1.84636547857
167 8 90 0.0 6 -2.0 comp up 0.952596431691
168 8 270 0.8 6 -0.5 comp down 0.976124395989
169 8 90 0.6 6 -0.5 comp up 0.799662555677
170 8 0 0.4 6 2.0 comp right 0.717370831917
171 8 180 0.2 6 2.0 comp left 0.740875415817
172 8 90 0.2 6 -0.5 equ n 1.54058319915
173 8 180 0.8 6 -0.5 comp right 1.02312091538
174 8 0 0.6 6 -0.5 comp left 0.917310426164
175 8 0 0.6 6 0.0 comp left 1.15249003171
176 8 270 0.6 6 1.0 comp up 1.11722740658
