trial size orLarge phase dur orSmall task response rt
117 8 270 0.0 6 -2.0 equ n 1.07017389202
118 8 0 0.6 6 -1.5 equ m 0.964344260865
119 8 0 0.4 6 -1.5 comp right 2.86949762615
120 8 90 0.6 6 -0.5 comp up 2.2227001345
121 8 90 0.4 6 2.0 comp down 0.823242174403
122 8 180 0.8 6 -1.5 equ m 1.14077476214
123 8 270 0.8 6 -1.0 equ m 0.952556368604
124 8 0 0.8 6 0.0 equ n 0.987844538584
125 8 270 0.0 6 -0.5 equ m 1.1289592734
126 8 90 0.4 6 0.5 equ m 1.94045839971
127 8 90 0.6 6 1.5 equ n 1.19953867962
128 8 0 0.6 6 1.5 equ n 1.03488303901
129 8 270 0.2 6 0.5 equ n 1.10545899573
130 8 90 0.2 6 -0.5 equ n 1.86988550931
131 8 0 0.4 6 1.0 comp right 1.69345845759
132 8 90 0.0 6 0.5 equ n 1.19957854116
133 8 90 0.0 6 1.5 equ n 0.77620444051
134 8 90 0.2 6 1.0 equ n 0.705612002639
135 8 0 0.4 6 0.0 equ n 1.6229020484
136 8 270 0.2 6 -0.5 equ m 1.0466483176
137 8 0 0.8 6 -2.0 equ m 0.987864469294
138 8 270 0.4 6 -1.0 comp up 2.35203042661
139 8 180 0.0 6 -1.0 equ m 1.43474498019
140 8 180 0.2 6 1.0 equ n 1.02317486977
141 8 0 0.2 6 -1.0 equ n 1.43472734914
142 8 0 0.0 6 0.5 comp right 1.70526321442
143 8 180 0.2 6 -2.0 equ n 1.19952143193
144 8 90 0.2 6 1.5 equ n 1.11723155668
145 8 90 0.8 6 -1.5 equ m 1.22306233761
146 8 180 0.2 6 0.5 comp left 0.799665239931
147 8 180 0.0 6 -2.0 comp right 0.834976023703
148 8 180 0.2 6 0.0 equ m 1.54056502931
149 8 0 0.0 6 1.0 equ n 1.28188566415
150 8 180 0.4 6 1.0 equ n 1.01136436372
151 8 90 0.8 6 2.0 equ n 2.10508184449
152 8 0 0.0 6 2.0 equ n 0.82324792369
153 8 180 0.6 6 0.0 equ m 1.16426737414
154 8 0 0.2 6 0.5 equ n 1.68170237786
155 8 180 0.6 6 2.0 comp left 0.776179527049
156 8 90 0.0 6 -0.5 equ m 1.03487307363
157 8 0 0.8 6 0.0 comp right 1.08190620813
158 8 270 0.4 6 -1.5 equ n 1.31720832968
159 8 0 0.8 6 2.0 comp right 1.03489913692
160 8 90 0.0 6 0.0 equ m 0.964271436969
161 8 270 0.6 6 -0.5 equ m 1.08194223687
162 8 90 0.8 6 -2.0 comp up 0.83499480458
163 8 0 0.6 6 -1.0 comp left 0.776142731833
164 8 90 0.6 6 -1.0 comp up 0.858504281088
165 8 270 0.4 6 1.5 equ n 1.21129897551
166 8 270 0.4 6 2.0 equ n 1.65816722135
167 8 90 0.4 6 -1.5 equ n 1.12898725312
168 8 270 0.0 6 0.0 comp down 1.62291661312
169 8 0 0.2 6 2.0 comp right 0.82321764424
170 8 180 0.0 6 2.0 equ n 2.52846667712
171 8 0 0.2 6 1.0 equ n 2.02277472155
172 8 90 0.8 6 2.0 comp down 0.905538948718
173 8 180 0.2 6 -1.0 comp right 0.835005536559
174 8 90 0.8 6 1.0 equ n 1.70523868426
175 8 270 0.2 6 2.0 comp up 1.22308303497
176 8 270 0.2 6 1.0 equ n 1.22305122245
177 8 0 0.2 6 -0.5 equ n 1.82286042377
178 8 180 0.0 6 1.5 comp left 0.988161130983
179 8 90 0.2 6 2.0 comp down 0.740864143881
180 8 180 0.2 6 -2.0 comp right 0.893767920963
181 8 180 0.4 6 2.0 equ n 1.02314267395
182 8 270 0.0 6 -0.5 comp down 1.19956704264
183 8 90 0.2 6 0.5 comp up 1.80094924057
184 8 270 0.0 6 -1.0 comp down 1.44655586954
185 8 0 0.6 6 -0.5 comp right 0.764365954732
186 8 180 0.6 6 -1.0 comp right 1.5641097679
187 8 90 0.4 6 1.5 equ n 1.39946524252
