trial size orLarge phase dur orSmall task response rt
1 8 180 0.4 6 2.0 comp left 0.693883065676
2 8 180 0.8 6 -1.0 comp right 0.752654174794
3 8 90 0.0 6 2.0 comp down 0.729162059224
4 8 270 0.6 6 -1.0 comp down 1.07020421211
5 8 90 0.4 6 1.0 comp down 0.752671039474
6 8 180 0.4 6 1.5 comp left 0.59975592209
7 8 270 0.0 6 1.0 comp up 0.76445140155
8 8 270 0.8 6 -0.5 equ n 1.75231764778
9 8 90 0.2 6 0.0 equ m 0.870266918052
10 8 270 0.6 6 0.5 equ n 0.92906754036
11 8 270 0.4 6 0.5 equ n 0.88202849901
12 8 90 0.6 6 2.0 equ n 0.893763249794
13 8 90 0.6 6 1.5 comp down 0.799734227979
14 8 90 0.2 6 1.0 equ n 2.69313527045
15 8 270 0.4 6 1.5 equ n 0.752679088526
16 8 0 0.2 6 -1.0 equ n 1.0349175528
17 8 180 0.4 6 1.5 equ n 0.776193818098
18 8 0 0.6 6 -2.0 comp left 0.635060212656
19 8 270 0.8 6 1.5 equ n 2.24624348841
20 8 90 0.2 6 0.5 equ n 0.740925939909
21 8 90 0.8 6 0.0 equ n 1.49358931362
22 8 270 0.0 6 -1.0 comp down 0.858536000151
23 8 90 0.0 6 -1.0 equ n 1.95219936505
24 8 0 0.8 6 -2.0 comp left 0.611546632947
25 8 270 0.0 6 -2.0 comp down 0.752648425471
26 8 90 0.0 6 0.0 comp down 1.47006806815
27 8 270 0.2 6 0.0 equ n 1.22314654295
28 8 90 0.6 6 -1.5 comp up 2.39911874383
29 8 90 0.0 6 0.5 equ n 1.04668833267
30 8 0 0.4 6 -1.5 comp left 0.564515257361
31 8 270 0.6 6 -0.5 comp down 0.823248574264
32 8 180 0.8 6 -1.5 comp right 0.893998588733
33 8 270 0.4 6 -0.5 equ n 1.69352315808
34 8 180 0.8 6 -2.0 equ n 1.9874910071
35 8 0 0.8 6 0.0 comp right 0.705617433173
36 8 90 0.6 6 -1.0 comp up 0.87026960107
37 8 270 0.0 6 -0.5 comp down 2.84602317437
38 8 90 0.4 6 0.5 equ m 1.94042973504
39 8 180 0.0 6 -1.5 equ n 0.635066728555
40 8 90 0.8 6 -2.0 comp up 0.611515586605
41 8 90 0.4 6 1.5 equ n 4.1631803413
42 8 0 0.2 6 -1.0 comp left 2.94007174388
