trial size orLarge phase dur orSmall task response rt
1 8 180 0.4 6 -1.5 comp right 0.834980623098
2 8 0 0.6 6 1.5 equ n 1.04668051348
3 8 180 0.2 6 -1.0 comp left 2.36379378877
4 8 180 0.2 6 1.5 equ n 0.987878650834
5 8 180 0.6 6 -0.5 equ n 1.71702159382
6 8 180 0.6 6 -1.5 equ n 2.89301400172
7 8 270 0.6 6 0.5 equ n 1.10546321183
8 8 90 0.6 6 2.0 equ n 0.78791529272
9 8 90 0.2 6 -2.0 equ n 0.764416548191
10 8 90 0.0 6 -0.5 comp down 0.870300222363
11 8 0 0.8 6 1.5 comp right 1.27009355574
12 8 270 0.2 6 -1.5 equ n 1.12898073735
13 8 90 0.6 6 -1.0 equ m 0.976078110165
14 8 270 0.4 6 -2.0 equ m 1.15250209556
15 8 180 0.6 6 2.0 equ n 1.01140077569
16 8 180 0.2 6 0.5 equ n 0.9172869795
17 8 270 0.2 6 -2.0 equ n 0.952605428931
18 8 180 0.4 6 0.5 equ n 1.44651907432
19 8 180 0.4 6 1.0 comp left 0.799694752786
20 8 90 0.0 6 -1.0 comp up 2.03454536601
21 8 0 0.4 6 0.5 comp right 0.799685553997
22 8 180 0.6 6 -2.0 equ n 1.07017887471
23 8 90 0.0 6 -2.0 comp up 0.776192175399
24 8 0 0.2 6 -0.5 comp left 1.01140384196
25 8 180 0.2 6 -2.0 comp right 0.799668689549
26 8 180 0.0 6 -0.5 comp right 1.08196408401
27 8 0 0.4 6 -0.5 comp left 0.940837084083
28 8 180 0.4 6 -0.5 equ m 1.52883386298
29 8 180 0.2 6 2.0 comp left 2.01102515764
30 8 270 0.2 6 -0.5 comp up 1.90519207693
31 8 0 0.8 6 -2.0 comp left 1.12896118982
32 8 90 0.8 6 1.5 equ n 1.1760479841
33 8 180 0.4 6 -1.5 equ n 1.12897115521
34 8 0 0.0 6 0.0 comp right 1.07015051169
35 8 90 0.4 6 0.5 comp down 1.21130472474
36 8 0 0.8 6 2.0 equ n 1.05844042602
37 8 180 0.8 6 1.5 comp left 0.682100226404
