trial size orLarge phase dur orSmall task response rt
1 8 270 0.0 6 -1.0 equ n 1.72873994879
2 8 90 0.0 6 -1.5 comp up 0.729171912903
3 8 90 0.4 6 1.5 comp down 0.693849359893
4 8 90 0.6 6 -0.5 equ m 0.776192376197
5 8 270 0.2 6 -0.5 comp down 0.787911367249
6 8 90 0.0 6 1.0 comp down 0.764438889342
7 8 270 0.6 6 -2.0 equ n 0.929072028388
8 8 0 0.2 6 -2.0 comp left 0.729129368079
9 8 0 0.8 6 -1.0 comp left 0.764385612491
10 8 270 0.2 6 0.0 comp down 0.729124002065
11 8 0 0.0 6 1.5 equ m 1.03489020561
12 8 90 0.4 6 0.0 equ m 1.1289368815
13 8 0 0.4 6 -1.0 equ m 0.917298610624
14 8 270 0.8 6 -2.0 equ n 0.799670603405
15 8 180 0.6 6 1.0 comp left 0.776168229135
16 8 180 0.2 6 0.0 equ n 1.48175919399
17 8 180 0.2 6 -2.0 comp right 0.670304057511
18 8 270 0.2 6 1.5 equ n 1.04665557435
19 8 0 0.2 6 -2.0 equ n 0.693847826745
20 8 0 0.6 6 1.5 equ n 1.0466655398
21 8 90 0.4 6 -2.0 equ n 0.799668686971
22 8 90 0.4 6 -1.0 equ n 0.870222570758
23 8 0 0.8 6 1.5 comp right 0.611534323516
24 8 90 0.8 6 -2.0 equ n 0.846716746908
25 8 180 0.2 6 2.0 comp left 0.693821763249
26 8 0 0.8 6 -2.0 equ n 1.37592606859
27 8 180 0.4 6 -2.0 equ n 1.09370516743
28 8 180 0.4 6 -1.0 comp left 0.98787817462
29 8 180 0.0 6 -1.0 equ n 0.952544123008
30 8 270 0.6 6 1.5 comp up 0.823219355365
31 8 270 0.0 6 0.5 equ m 0.729158881156
32 8 90 0.2 6 0.5 comp down 0.929018751535
33 8 90 0.0 6 1.5 comp down 0.705653823878
34 8 180 0.2 6 -1.0 comp right 0.78792631543
35 8 0 0.4 6 -2.0 comp left 0.717207235073
36 8 0 0.8 6 0.0 comp right 0.85851124544
37 8 0 0.6 6 1.5 comp right 0.682115803946
38 8 0 0.6 6 -0.5 equ m 0.705627760382
39 8 180 0.2 6 0.0 comp left 0.929026033983
40 8 180 0.8 6 1.0 comp left 0.70559671416
41 8 90 0.2 6 1.0 equ n 0.764390595217
42 8 180 0.2 6 -1.5 equ n 0.834977058374
43 8 270 0.2 6 2.0 equ n 0.881991389081
44 8 0 0.2 6 1.5 equ n 0.846719046628
45 8 0 0.2 6 -0.5 comp right 1.41123750629
46 8 0 0.6 6 -1.0 equ n 1.21127223207
47 8 180 0.4 6 1.0 comp left 0.740905085563
48 8 270 0.4 6 -1.5 equ n 0.811484649559
49 8 270 0.4 6 -1.0 comp down 0.90549376335
50 8 0 0.4 6 0.5 equ m 1.18781240262
51 8 270 0.2 6 0.0 equ n 1.30540246446
52 8 180 0.8 6 0.5 comp left 0.964341687833
53 8 270 0.2 6 1.5 comp up 0.952557154756
54 8 180 0.4 6 1.5 equ n 1.12894876338
55 8 90 0.4 6 -1.5 comp up 0.811420257392
56 8 90 0.2 6 2.0 comp down 0.682120403387
57 8 90 0.8 6 2.0 comp down 0.682076708701
58 8 270 0.2 6 -0.5 equ n 0.75261641088
59 8 0 0.8 6 0.0 equ m 0.834977824948
60 8 270 0.6 6 0.5 comp down 1.08196317918
61 8 270 0.0 6 -2.0 equ n 0.870260899429
62 8 0 0.0 6 -1.5 comp left 0.776164779555
63 8 0 0.4 6 1.0 comp right 0.62325063156
64 8 0 0.0 6 -1.0 equ n 0.799667920398
65 8 270 0.0 6 1.0 comp up 1.89339225217
66 8 270 0.8 6 2.0 comp up 0.740919267171
67 8 90 0.6 6 -2.0 comp up 0.764393278225
68 8 270 0.4 6 1.0 equ m 0.776160946687
69 8 0 0.6 6 0.0 comp left 1.15250058164
70 8 0 0.0 6 0.5 comp right 0.823194825016
