trial size orLarge phase dur orSmall task response rt
116 8 180 0.8 6 -1.0 comp right 1.25832434842
117 8 270 0.8 6 0.0 comp up 0.929082488598
118 8 180 0.8 6 -1.0 equ m 1.61117407684
119 8 0 0.2 6 -1.0 equ m 0.78791438722
120 8 270 0.6 6 -0.5 comp down 3.44577488029
121 8 270 0.2 6 0.5 equ n 1.81112823557
122 8 0 0.0 6 0.0 comp right 0.834987157929
123 8 270 0.6 6 1.0 equ n 1.59941977836
124 8 90 0.4 6 -1.5 comp up 0.646794580152
125 8 180 0.8 6 -0.5 equ m 1.50533901264
126 8 270 0.4 6 -2.0 comp down 1.10548358894
127 8 180 0.0 6 -1.5 comp right 0.787943517121
128 8 180 0.6 6 -1.5 equ n 0.85850457052
129 8 0 0.6 6 -0.5 comp right 1.82285033785
130 8 90 0.0 6 1.5 equ n 1.5406597846
131 8 270 0.0 6 0.0 comp down 2.43439505436
132 8 0 0.0 6 2.0 equ n 0.940805357448
133 8 0 0.4 6 1.5 equ n 0.882008951312
134 8 0 0.0 6 -0.5 equ m 0.987876211718
135 8 180 0.6 6 -0.5 comp left 1.44647744752
136 8 270 0.2 6 2.0 comp up 0.682124934314
137 8 0 0.6 6 -1.5 comp left 1.55241599952
138 8 90 0.4 6 -2.0 comp up 0.752667973168
139 8 0 0.4 6 -0.5 equ m 1.70526135846
140 8 0 0.4 6 -2.0 comp left 0.729106482438
141 8 0 0.0 6 1.0 equ n 1.35251473456
142 8 0 0.4 6 0.5 equ n 0.811462462864
143 8 0 0.4 6 -1.0 comp left 0.799681717499
144 8 180 0.2 6 1.5 comp left 0.72911644793
145 8 270 0.8 6 -1.5 comp down 0.870273433952
146 8 180 0.0 6 2.0 equ n 1.09369632768
147 8 90 0.2 6 2.0 equ n 1.91692190465
148 8 180 0.2 6 0.5 comp left 0.682107686346
149 8 0 0.8 6 -0.5 comp left 1.85814581279
150 8 90 0.0 6 -2.0 comp up 0.940810340195
151 8 90 0.0 6 2.0 comp down 0.740902942618
152 8 180 0.4 6 -0.5 equ m 2.19921671228
153 8 90 0.2 6 -1.0 equ m 1.31715678364
154 8 90 0.4 6 -2.0 equ n 0.858506103673
155 8 90 0.0 6 0.0 equ m 0.99963434308
156 8 180 0.8 6 1.0 equ n 0.611561197898
157 8 0 0.8 6 -1.0 comp left 3.59868846452
158 8 90 0.0 6 -1.5 comp up 1.15248851764
159 8 90 0.0 6 0.5 equ n 1.4465234421
160 8 90 0.4 6 -0.5 equ m 0.858486555976
161 8 270 0.8 6 -0.5 comp down 1.02319506723
162 8 90 0.0 6 1.0 comp down 0.858507253537
163 8 90 0.8 6 0.0 equ m 1.03489608866
164 8 180 0.6 6 -0.5 equ m 1.09372929046
165 8 90 0.2 6 1.0 equ n 0.893855238955
166 8 180 0.2 6 -2.0 equ n 0.835017820983
167 8 0 0.8 6 1.5 comp right 0.658545429039
168 8 180 0.6 6 1.5 comp left 0.740936671978
169 8 90 0.8 6 2.0 comp down 0.705611300562
170 8 90 0.8 6 1.0 equ n 1.1290343476
171 8 0 0.0 6 -1.0 equ m 1.65819088748
172 8 270 0.8 6 0.5 equ n 0.976082817842
173 8 90 0.2 6 -1.5 comp up 0.835027403188
174 8 0 0.6 6 0.0 comp left 1.49356554975
175 8 0 0.6 6 -1.0 equ m 2.59902882442
176 8 270 0.0 6 2.0 equ n 1.59942591097
177 8 270 0.6 6 -1.0 equ m 0.882024282839
178 8 90 0.6 6 2.0 comp down 0.658567276465
179 8 0 0.0 6 1.5 comp right 0.682087755361
180 8 180 0.2 6 -0.5 comp left 1.19955898863
181 8 0 0.4 6 0.5 comp right 0.740911758247
182 8 90 0.2 6 1.5 equ n 0.940798458262
183 8 180 0.4 6 0.5 equ n 1.07017623207
184 8 180 0.2 6 -1.5 comp right 0.693881915812
185 8 90 0.8 6 -2.0 comp up 0.882037697925
186 8 270 0.2 6 -1.0 comp down 0.846751805192
187 8 270 0.8 6 1.0 equ n 0.870280333138
188 8 180 0.0 6 0.5 equ n 1.31714566829
189 8 270 0.4 6 1.5 comp up 0.693859685098
190 8 180 0.4 6 1.0 comp left 0.646824093341
191 8 180 0.0 6 -2.0 comp right 0.705606701104
192 8 180 0.2 6 2.0 equ n 1.91691883835
193 8 90 0.6 6 -1.5 equ n 1.15243179099
194 8 270 0.0 6 0.0 equ m 1.61118212589
195 8 90 0.2 6 1.0 comp down 2.1992128794
196 8 270 0.4 6 0.0 equ m 1.07019348004
197 8 0 0.0 6 -2.0 comp left 0.811596997014
198 8 180 0.0 6 2.0 comp left 0.67034188922
199 8 90 0.2 6 2.0 comp down 0.75264037642
200 8 0 0.6 6 1.0 comp right 0.599756305378
201 8 180 0.2 6 2.0 comp left 0.611522869081
202 8 180 0.4 6 0.0 equ m 1.94048147894
203 8 90 0.6 6 -0.5 equ n 1.0349175528
204 8 270 0.4 6 -1.0 comp up 1.23486481234
205 8 0 0.8 6 0.0 comp right 0.623277934138
206 8 90 0.8 6 -2.0 equ n 1.9992740522
207 8 270 0.4 6 1.0 comp down 1.71700607473
208 8 0 0.2 6 1.5 equ n 1.02314638964
209 8 180 0.0 6 -0.5 comp left 1.59941632877
210 8 180 0.8 6 2.0 equ n 0.834984474912
211 8 270 0.4 6 0.5 comp up 0.752683304695
212 8 90 0.2 6 -0.5 equ n 1.77583467708
213 8 90 0.0 6 -1.5 equ n 0.85850878669
214 8 270 0.2 6 -2.0 equ n 1.04664808741
215 8 180 0.8 6 -0.5 comp left 1.74053958543
216 8 180 0.2 6 0.0 equ m 1.03497389616
217 8 270 0.4 6 1.0 equ n 0.999599463857
218 8 90 0.6 6 1.5 equ n 0.99963434308
219 8 0 0.4 6 -1.5 equ n 0.929033427712
220 8 270 0.8 6 2.0 comp up 0.623306680751
221 8 270 0.6 6 -2.0 comp down 0.752643442725
222 8 270 0.8 6 -1.0 equ n 1.04668526636
223 8 270 0.6 6 1.5 equ n 1.18780545672
224 8 180 0.4 6 2.0 equ n 0.740902942618
225 8 90 0.2 6 0.5 comp down 0.823223277244
226 8 0 0.8 6 1.0 equ n 1.28189043861
227 8 180 0.4 6 1.0 equ n 0.823225193685
228 8 90 0.4 6 0.5 equ n 1.07023180886
229 8 90 0.2 6 0.0 comp down 0.823232859449
230 8 90 0.2 6 -1.0 comp up 0.76440962314
231 8 180 0.6 6 0.5 equ m 0.882041530807
232 8 0 0.2 6 0.5 comp right 0.917309792285
233 8 270 0.4 6 2.0 equ n 0.764443352499
234 8 180 0.8 6 0.0 equ m 0.964361098856
235 8 90 0.2 6 -0.5 comp down 1.08195046154
236 8 0 0.0 6 1.0 comp right 0.740905242348
237 8 90 0.6 6 0.5 equ n 2.51672267146
238 8 0 0.4 6 1.0 equ n 1.04664310467
239 8 90 0.2 6 -2.0 comp up 0.752719717072
240 8 0 0.2 6 1.0 equ n 1.91697326527
241 8 0 0.0 6 1.5 equ n 0.964333885396
242 8 90 0.8 6 -1.5 equ n 1.10549700403
243 8 180 0.2 6 1.0 comp left 0.717360233009
244 8 0 0.6 6 -0.5 equ m 0.834999039863
245 8 90 0.4 6 1.0 equ n 1.65822538341
246 8 0 0.4 6 0.0 comp right 0.85849613818
247 8 0 0.2 6 -0.5 equ m 0.823233626025
248 8 270 0.0 6 2.0 comp up 0.729126796711
249 8 270 0.2 6 -1.0 equ n 0.999625910741
250 8 270 0.8 6 0.0 equ m 0.917356553442
251 8 90 0.0 6 -0.5 comp up 1.04667491758
252 8 180 0.2 6 -1.0 equ m 2.22270192867
253 8 90 0.0 6 -0.5 equ n 2.12861004759
254 8 0 0.6 6 0.5 comp right 0.787951182885
255 8 0 0.6 6 2.0 equ m 1.18778245943
256 8 0 0.4 6 -2.0 equ n 0.846746439157
257 8 0 0.8 6 -2.0 comp left 0.658603688842
258 8 180 0.6 6 -1.0 equ m 3.06946139962
259 8 180 0.8 6 0.5 comp left 0.576276455029
260 8 270 0.8 6 0.5 comp up 0.811436782556
261 8 90 0.6 6 1.0 comp down 0.823225576973
262 8 90 0.6 6 -1.0 equ n 2.09335941737
263 8 0 0.2 6 -2.0 comp left 0.7526572411
264 8 180 0.6 6 1.0 comp left 0.646788830829
265 8 270 0.2 6 1.0 comp up 1.7287381425
266 8 180 0.8 6 1.5 comp left 0.576279138046
267 8 90 0.0 6 -1.0 comp up 0.740933605673
268 8 0 0.6 6 0.0 equ m 1.317145285
269 8 0 0.2 6 0.0 comp right 2.35208353536
270 8 270 0.8 6 -2.0 comp down 0.882019300093
271 8 270 0.2 6 -1.5 comp down 1.09371204249
272 8 0 0.4 6 1.5 comp right 0.599808049281
273 8 180 0.6 6 2.0 comp left 0.576279521334
274 8 180 0.8 6 2.0 comp left 0.540931152628
275 8 90 0.2 6 1.5 comp down 0.670320425082
276 8 180 0.6 6 -2.0 comp right 0.670307393284
277 8 0 0.0 6 -1.5 comp left 0.976140694357
278 8 270 0.4 6 2.0 comp up 0.799714680282
279 8 90 0.0 6 1.5 comp down 0.752598981297
280 8 90 0.8 6 -1.0 comp up 1.02315443869
281 8 270 0.0 6 -1.0 comp down 1.61111735019
282 8 90 0.8 6 2.0 equ n 0.84674797231
283 8 180 0.4 6 -1.0 comp left 1.94046193124
284 8 270 0.0 6 0.5 equ m 1.37596622158
285 8 0 0.0 6 -1.0 comp left 1.08203976768
286 8 180 0.6 6 0.0 comp right 1.99926715301
287 8 90 0.4 6 0.5 comp down 0.999605979755
288 8 270 0.6 6 -1.5 equ m 1.08197269225
289 8 0 0.6 6 1.5 equ n 3.58686709061
290 8 0 0.8 6 -1.5 comp left 0.846774802482
291 8 270 0.4 6 -0.5 comp up 0.999636259522
292 8 180 0.8 6 1.0 comp left 0.964384479435
293 8 270 0.2 6 1.5 comp up 1.7170428704
294 8 270 0.4 6 1.5 equ n 1.28195828062
295 8 180 0.6 6 -1.5 comp right 1.2701273245
296 8 180 0.6 6 0.0 equ m 0.893762483217
297 8 90 0.0 6 1.0 equ n 0.882007801447
298 8 0 0.6 6 0.5 equ m 1.28186667474
299 8 0 0.2 6 2.0 comp right 0.693893414457
300 8 180 0.4 6 2.0 comp left 0.635092408863
301 8 180 0.6 6 1.0 equ n 1.56415496648
302 8 90 0.8 6 -0.5 equ n 0.9173255071
303 8 90 0.4 6 0.0 equ m 0.787999093907
304 8 270 0.8 6 -1.0 comp down 0.858485406111
305 8 270 0.4 6 -1.5 equ n 1.69346068211
306 8 90 0.6 6 2.0 equ n 0.952588785831
307 8 0 0.4 6 2.0 equ n 0.882043447248
308 8 270 0.8 6 -2.0 equ n 0.882032715179
309 8 90 0.4 6 1.5 equ n 1.48179668632
310 8 90 0.8 6 0.5 equ m 0.635033382484
311 8 90 0.6 6 1.5 comp down 0.834985624777
312 8 180 0.8 6 0.0 comp left 0.929069840089
313 8 0 0.4 6 2.0 comp right 0.646829076088
314 8 0 0.0 6 -0.5 comp left 2.21093114879
315 8 90 0.8 6 -1.0 equ n 1.55237537097
316 8 90 0.6 6 0.0 comp up 2.29327831359
317 8 270 0.8 6 -0.5 equ m 1.11723712085
318 8 90 0.6 6 -0.5 comp up 0.740908308653
319 8 180 0.2 6 -0.5 equ m 1.25833891337
320 8 0 0.8 6 0.5 comp right 1.01136947715
321 8 0 0.8 6 2.0 comp right 0.635046030994
322 8 180 0.4 6 0.0 comp left 1.22310783085
323 8 270 0.6 6 1.0 comp up 0.729141361662
324 8 270 0.4 6 -1.5 comp up 2.1286683074
325 8 0 0.8 6 -2.0 equ n 0.776207616473
326 8 270 0.0 6 -1.5 comp down 0.799682100787
327 8 180 0.2 6 -2.0 comp right 0.729143278103
328 8 180 0.2 6 1.5 equ n 1.49356056701
329 8 270 0.0 6 0.5 comp up 0.61154203349
330 8 90 0.0 6 2.0 equ n 1.50531179918
331 8 180 0.6 6 -1.0 comp right 0.764452934704
332 8 270 0.6 6 0.0 comp up 0.964359182416
333 8 270 0.8 6 2.0 equ n 1.14074188493
334 8 180 0.8 6 0.5 equ m 0.705595969035
