trial size orLarge phase dur orSmall task response rt
1 8 0 0.8 6 1.5 comp right 0.90555202293
2 8 90 0.8 6 0.5 equ n 1.02313211931
3 8 90 0.6 6 0.0 comp down 0.976084825947
4 8 90 0.8 6 -0.5 comp up 0.999643543364
5 8 180 0.4 6 -1.5 comp right 0.823228937534
6 8 180 0.2 6 -0.5 equ m 0.799683635152
7 8 0 0.0 6 -2.0 equ n 0.976131586925
8 8 0 0.8 6 0.0 equ m 1.03489787134
9 8 270 0.4 6 0.5 comp down 1.16425790136
10 8 180 0.4 6 -1.0 comp right 0.905657810061
11 8 270 0.0 6 -1.0 equ n 0.823195208302
12 8 180 0.2 6 0.0 equ m 0.952582834963
13 8 90 0.8 6 0.0 equ n 0.799682868579
14 8 270 0.4 6 2.0 equ n 0.858508562433
15 8 180 0.2 6 0.0 comp left 1.01139013106
16 8 180 0.6 6 -2.0 equ n 0.893802752229
17 8 90 0.4 6 0.5 comp down 0.940799835034
18 8 180 0.2 6 -1.5 equ n 1.25835287137
19 8 180 0.6 6 0.0 equ m 0.787913666969
20 8 270 0.6 6 0.5 comp up 0.917298610624
21 8 180 0.8 6 0.0 comp right 1.516857141
22 8 180 0.4 6 2.0 comp left 0.682094723177
23 8 0 0.6 6 1.0 equ n 0.623298542399
24 8 0 0.2 6 -0.5 comp left 2.99885052317
25 8 270 0.4 6 -1.0 comp down 0.940791019439
26 8 270 0.2 6 0.0 comp up 1.76401765725
27 8 0 0.2 6 -0.5 equ m 0.917300527057
28 8 180 0.2 6 0.5 equ m 0.682069042967
29 8 180 0.8 6 -1.0 comp left 0.999647759518
30 8 90 0.8 6 1.0 equ m 1.34065027656
31 8 90 0.2 6 2.0 comp down 0.987860543431
32 8 90 0.6 6 2.0 comp down 1.08193749897
33 8 90 0.6 6 -0.5 comp up 0.893751008523
34 8 0 0.0 6 -1.5 comp left 3.82211893923
35 8 0 0.4 6 1.5 comp right 0.67036806639
36 8 0 0.8 6 2.0 equ n 1.0466801047
37 8 0 0.0 6 -1.0 comp left 1.72878019389
38 8 90 0.2 6 1.0 comp down 1.23486736172
39 8 270 0.6 6 1.0 equ m 0.917275996708
40 8 0 0.4 6 2.0 equ n 0.635045130093
41 8 90 0.2 6 0.0 equ m 0.870269331735
42 8 0 0.6 6 2.0 comp right 1.03487219113
43 8 180 0.4 6 1.5 equ n 0.811486182705
44 8 0 0.0 6 1.5 equ n 1.02315128365
45 8 180 0.0 6 1.5 equ n 0.83497284222
46 8 180 0.8 6 -0.5 equ n 0.870242501667
47 8 90 0.0 6 -1.5 comp up 1.45803183043
48 8 90 0.2 6 1.0 equ n 2.26972997068
49 8 270 0.0 6 2.0 comp up 0.823213606065
50 8 270 0.2 6 0.5 comp up 1.05844509016
51 8 180 0.4 6 0.0 comp left 2.81071692629
52 8 270 0.4 6 -1.0 equ m 1.98748032302
53 8 0 0.6 6 1.0 comp right 1.03492891756
54 8 90 0.6 6 1.0 equ n 0.76444732165
55 8 90 0.8 6 -2.0 equ n 0.729134734092
56 8 180 0.0 6 -0.5 equ n 1.59939371709
57 8 270 0.2 6 -1.0 comp up 0.846769640473
58 8 180 0.2 6 -1.0 comp right 0.905572720412
59 8 0 0.2 6 -1.0 equ m 1.0231612491
60 8 0 0.6 6 -0.5 comp left 1.15253661059
61 8 0 0.0 6 1.0 equ n 0.752636725076
