trial size orLarge phase dur orSmall task response rt
1 8 180 0.0 6 -2.0 comp right 1.10547777663
2 8 90 0.8 6 1.0 equ n 2.83419029196
3 8 180 0.0 6 0.0 comp left 1.27009968828
4 8 0 0.0 6 1.0 equ n 1.04660500653
5 8 270 0.2 6 -0.5 equ m 2.06978677541
6 8 180 0.2 6 2.0 equ n 2.15213874259
7 8 0 0.2 6 -1.0 comp left 2.19915922873
8 8 270 0.2 6 0.5 comp up 0.834841107798
9 8 0 0.0 6 -0.5 comp right 3.06940119194
10 8 180 0.2 6 -1.0 comp right 2.24618546412
11 8 0 0.4 6 0.0 comp right 1.17602422047
12 8 180 0.0 6 0.5 comp left 1.07018807351
13 8 180 0.0 6 2.0 comp left 2.09326252293
14 8 270 0.8 6 -2.0 equ n 1.1995658928
15 8 180 0.0 6 -0.5 equ n 2.51666536989
16 8 0 0.0 6 -1.0 equ m 1.31712132426
17 8 0 0.6 6 -1.5 equ m 1.21129399283
18 8 0 0.8 6 -2.0 equ m 1.07016430992
19 8 270 0.2 6 0.0 equ n 1.47002586782
20 8 270 0.4 6 2.0 comp up 1.18779064887
21 8 0 0.6 6 2.0 comp right 0.929025044911
22 8 180 0.8 6 -0.5 comp right 0.976100723908
23 8 270 0.0 6 -1.5 comp down 0.976096124503
24 8 90 0.4 6 0.5 equ n 1.92866207518
25 8 180 0.8 6 2.0 comp left 1.22305275556
26 8 0 0.8 6 1.0 equ n 2.83418914211
27 8 90 0.8 6 -1.0 equ n 1.83457472558
28 8 180 0.6 6 2.0 equ n 0.870277225317
29 8 270 0.8 6 0.0 comp up 1.44651945759
30 8 270 0.6 6 0.0 equ m 1.36421003491
31 8 90 0.4 6 -1.0 equ m 2.41082385696
32 8 270 0.4 6 0.0 comp up 1.4464838122
33 8 180 0.4 6 -1.0 equ n 4.39834758702
34 8 90 0.0 6 -2.0 comp up 1.89320219407
35 8 90 0.0 6 0.0 comp down 1.11721469219
36 8 90 0.8 6 -0.5 comp up 1.05839289882
37 8 0 0.2 6 -0.5 comp left 1.81107598102
38 8 180 0.6 6 0.5 comp left 0.91729962787
39 8 180 0.6 6 -1.5 comp left 1.31716348548
40 8 180 0.2 6 0.0 comp left 1.65817795329
41 8 270 0.0 6 1.5 comp up 2.05805714224
42 8 90 0.2 6 -1.0 comp up 1.04667629731
43 8 180 0.4 6 -0.5 comp right 1.8581213806
44 8 270 0.2 6 2.0 comp up 1.65821513181
45 8 90 0.2 6 1.0 equ n 1.41125006851
46 8 0 0.4 6 0.5 comp right 2.34029542746
47 8 0 0.2 6 1.0 comp right 0.858495465561
48 8 270 0.0 6 -0.5 equ m 0.929072188815
49 8 0 0.4 6 2.0 equ n 1.02313960766
50 8 180 0.0 6 2.0 equ n 0.89375450598
51 8 0 0.0 6 -1.5 equ m 1.11721737517
52 8 180 0.2 6 -2.0 comp left 2.41086486832
53 8 0 0.8 6 -1.5 equ n 2.9635715608
54 8 270 0.8 6 2.0 equ n 1.63464586305
55 8 90 0.4 6 -1.5 comp up 1.24635640868
56 8 90 0.2 6 -1.5 equ n 1.82308732776
57 8 180 0.4 6 1.0 equ n 2.86948612762
58 8 90 0.4 6 0.0 equ m 1.18777991693
59 8 270 0.4 6 -2.0 comp down 1.36419470355
60 8 0 0.6 6 -1.0 equ m 1.21128479402
61 8 0 0.2 6 2.0 equ n 1.42299886586
62 8 180 0.2 6 -0.5 equ m 1.12896617252
63 8 270 0.2 6 -1.5 equ n 1.72873052966
64 8 0 0.0 6 0.0 equ m 0.999622848772
65 8 90 0.8 6 -2.0 comp up 3.22230650206
66 8 90 0.2 6 2.0 comp down 2.43435173108
67 8 180 0.4 6 0.0 equ m 5.66845264127
68 8 0 0.4 6 -1.0 equ m 0.940801821977
69 8 90 0.0 6 -1.5 equ n 1.04665789969
70 8 270 0.4 6 1.0 equ n 1.29360341552
71 8 0 0.6 6 -2.0 comp left 2.35204767437
72 8 270 0.2 6 0.0 comp up 1.481781181
73 8 90 0.0 6 0.5 equ m 0.987839172598
74 8 270 0.0 6 2.0 equ n 1.44650105997
75 8 0 0.2 6 0.0 comp right 1.12896770566
76 8 180 0.6 6 -1.0 comp left 1.92865594264
77 8 270 0.8 6 -1.0 equ n 1.2113208227
78 8 0 0.4 6 1.5 comp right 0.693886585566
79 8 180 0.8 6 1.0 comp left 0.811482261819
80 8 90 0.2 6 0.0 equ m 1.0113651303
81 8 180 0.8 6 2.0 equ n 1.02314305722
82 8 90 0.8 6 0.5 comp down 2.21088004636
83 8 180 0.2 6 -0.5 comp left 7.92639188542
84 8 0 0.2 6 0.0 equ m 1.21130089194
85 8 90 0.4 6 -1.0 comp up 0.881994593399
86 8 270 0.6 6 -2.0 equ n 5.12748209777
87 8 90 0.2 6 1.5 equ n 1.22306770363
88 8 90 0.6 6 0.0 equ m 1.09369601688
89 8 180 0.8 6 -2.0 equ m 0.987831890206
90 8 180 0.8 6 1.0 equ n 1.64645061983
91 8 180 0.2 6 1.0 comp left 0.834982156224
92 8 90 0.2 6 1.0 comp down 0.917278163979
93 8 90 0.0 6 1.5 comp down 0.693895401093
94 8 0 0.8 6 -1.0 comp left 1.32866429823
95 8 180 0.4 6 2.0 equ n 3.59881649638
96 8 0 0.8 6 1.0 comp right 0.823234125441
97 8 180 0.2 6 1.5 comp left 0.693849407041
98 8 180 0.8 6 -1.0 comp right 1.84634000413
99 8 270 0.2 6 1.5 equ n 2.71660803064
100 8 270 0.4 6 -1.5 comp down 1.72888460974
101 8 90 0.2 6 -1.5 comp up 0.776180676902
102 8 90 0.2 6 -1.0 equ n 1.44650489281
103 8 0 0.4 6 -1.0 comp left 1.75227181872
104 8 270 0.6 6 -1.5 equ n 3.10472654045
105 8 270 0.6 6 -0.5 equ n 1.50530752198
106 8 0 0.6 6 1.0 comp right 0.776148097782
107 8 90 0.0 6 2.0 equ n 2.39909039096
108 8 270 0.4 6 -0.5 equ m 1.03491791786
109 8 270 0.8 6 1.5 comp up 0.987868302164
110 8 90 0.0 6 1.0 comp down 0.999620932353
111 8 180 0.2 6 1.0 equ n 5.21004103819
112 8 90 0.4 6 1.0 equ n 1.24658407924
113 8 270 0.4 6 1.5 comp up 0.905543931411
114 8 90 0.0 6 -2.0 equ n 2.7872035348
115 8 0 0.8 6 -2.0 comp left 0.917300011153
116 8 270 0.0 6 -1.0 equ n 1.54056234628
117 8 90 0.4 6 1.0 comp down 2.30498196075
118 8 90 0.6 6 0.5 equ m 1.07019037322
119 8 90 0.0 6 2.0 comp down 1.9639352971
120 8 180 0.4 6 -1.5 comp right 1.9051357342
121 8 90 0.6 6 1.0 comp down 1.95220949678
122 8 270 0.8 6 -2.0 comp down 0.834979856521
123 8 180 0.0 6 1.0 comp left 0.717407177295
124 8 180 0.0 6 -0.5 comp left 1.24660937596
125 8 270 0.8 6 1.0 equ n 1.822871539
126 8 270 0.8 6 0.5 equ m 0.905585709341
127 8 0 0.8 6 -1.0 equ m 0.882016440574
128 8 0 0.2 6 0.5 comp right 0.881991910413
129 8 0 0.6 6 -2.0 equ n 1.72876080908
130 8 0 0.0 6 -0.5 equ m 0.999597168759
131 8 270 0.6 6 -1.0 comp down 1.50528414167
132 8 0 0.6 6 -1.5 comp left 1.34043877559
133 8 90 0.0 6 -0.5 equ n 1.50530982168
134 8 0 0.6 6 2.0 equ n 1.95221409618
135 8 90 0.2 6 -0.5 equ n 2.70487763091
136 8 180 0.8 6 -2.0 comp right 0.764387801917
137 8 90 0.0 6 1.5 equ m 0.999646612366
138 8 90 0.8 6 -1.0 comp up 1.35240834439
139 8 0 0.6 6 0.5 equ n 2.77538114696
140 8 180 0.6 6 1.5 equ n 0.81144776628
141 8 90 0.6 6 -1.5 comp up 0.87023583067
142 8 180 0.0 6 0.5 equ n 1.08192498907
143 8 90 0.6 6 -2.0 equ n 6.25647241718
144 8 0 0.0 6 -2.0 comp left 0.858527278114
145 8 0 0.2 6 1.0 equ n 1.24656031564
146 8 90 0.6 6 0.5 comp down 3.9632128072
147 8 270 0.8 6 0.5 comp up 0.834948810536
148 8 90 0.4 6 -2.0 comp up 0.729113430148
