trial size orLarge phase dur orSmall task response rt
1 8 180 0.0 6 2.0 comp left 0.776145615219
2 8 270 0.0 6 2.0 equ n 1.62292598772
3 8 180 0.0 6 -1.5 comp right 0.670335870308
4 8 180 0.4 6 -1.5 comp right 0.635053945688
5 8 180 0.2 6 2.0 equ n 0.77615826368
6 8 270 0.8 6 -1.5 comp down 0.799680952146
7 8 180 0.6 6 -2.0 equ n 0.98786667602
8 8 180 0.0 6 1.5 equ n 0.799667920398
9 8 90 0.8 6 0.5 equ m 1.15252779499
10 8 0 0.0 6 1.0 equ n 0.870237135652
11 8 180 0.6 6 1.0 equ n 0.811439805014
12 8 270 0.6 6 -0.5 equ n 0.823221271799
13 8 180 0.6 6 1.5 comp left 0.776172828576
14 8 90 0.8 6 -1.0 equ n 2.1050807336
15 8 180 0.8 6 -1.5 comp right 0.658578167299
16 8 0 0.0 6 -0.5 equ m 0.846724029355
17 8 0 0.4 6 -2.0 equ n 0.611551954705
18 8 90 0.0 6 -1.5 equ n 0.846703331873
19 8 270 0.6 6 -1.0 equ n 0.74091351787
20 8 90 0.6 6 1.5 comp down 0.917292861323
21 8 270 0.0 6 -2.0 comp down 0.976073710634
22 8 180 0.6 6 0.0 comp right 0.952575169231
23 8 0 0.6 6 -1.0 comp left 1.43472799867
24 8 0 0.0 6 -1.5 comp left 0.646784052053
25 8 90 0.0 6 -1.5 comp up 0.811452836762
26 8 270 0.8 6 -0.5 comp down 0.834994689562
27 8 0 0.6 6 1.5 equ n 0.740880938501
28 8 90 0.0 6 -0.5 comp up 1.01138974777
29 8 0 0.0 6 0.5 comp right 0.740853725145
30 8 0 0.8 6 2.0 comp right 0.635046279953
31 8 180 0.2 6 0.0 equ m 0.999561136721
32 8 90 0.4 6 -1.0 equ n 1.1407352129
33 8 180 0.4 6 1.0 comp left 0.799704332635
34 8 0 0.2 6 -1.0 equ n 0.740881321787
35 8 180 0.6 6 -1.0 comp right 0.764417808574
36 8 90 0.8 6 -0.5 equ m 0.976110889444
37 8 180 0.2 6 1.0 equ n 1.21131209388
38 8 90 0.6 6 -2.0 equ n 0.799699349907
39 8 90 0.4 6 -1.5 equ n 0.729139333534
40 8 270 0.4 6 -1.5 equ n 0.858517378027
41 8 0 0.6 6 0.0 equ m 1.28186904396
42 8 270 0.2 6 1.5 comp up 1.02311295498
43 8 270 0.2 6 1.0 comp up 1.01138054889
44 8 180 0.2 6 -0.5 equ n 0.870277764044
45 8 180 0.0 6 -2.0 equ n 0.95257056979
46 8 180 0.8 6 2.0 comp left 0.71739734528
47 8 270 0.6 6 -1.0 comp down 0.964335938533
48 8 180 0.2 6 2.0 comp left 1.42301514021
49 8 90 0.8 6 1.5 comp down 1.29363326285
50 8 90 0.4 6 -0.5 comp up 0.882020902158
51 8 90 0.6 6 1.0 equ m 0.823207856764
52 8 270 0.4 6 1.0 comp up 0.987859393571
53 8 0 0.6 6 1.0 comp right 0.670331654154
54 8 0 0.0 6 2.0 comp right 0.658592348907
55 8 90 0.4 6 1.0 equ m 0.787946246339
56 8 0 0.4 6 1.0 comp right 0.670312106532
57 8 180 0.6 6 1.0 comp left 1.09370401757
58 8 90 0.8 6 -2.0 equ n 0.940818616082
