trial size orLarge phase dur orSmall task response rt
1 8 90 0.2 6 0.5 comp down 2.39912948257
2 8 180 0.4 6 0.0 equ n 2.2226795241
3 8 180 0.0 6 -1.0 equ n 1.09371745669
4 8 180 0.0 6 -1.5 comp right 1.17602067901
5 8 180 0.6 6 -1.5 equ n 1.44652691831
6 8 90 0.0 6 -1.5 comp up 2.86951015763
7 8 90 0.0 6 1.5 comp down 1.3053855792
8 8 180 0.8 6 -0.5 equ m 2.4108537947
9 8 270 0.2 6 -2.0 comp down 0.987863272957
10 8 180 0.6 6 2.0 comp left 1.02312321509
11 8 180 0.8 6 1.0 equ n 2.04632347051
12 8 90 0.6 6 0.0 equ m 1.423012369
13 8 90 0.2 6 0.0 equ m 3.05768059538
14 8 0 0.0 6 0.5 equ m 2.35206013899
15 8 90 0.2 6 -2.0 equ n 1.48177996131
16 8 0 0.8 6 0.0 comp left 4.65708657992
17 8 90 0.4 6 0.5 comp down 1.09372512239
18 8 180 0.2 6 -1.5 comp right 1.05844486614
19 8 90 0.6 6 0.5 equ m 1.68169809158
20 8 180 0.8 6 -1.5 equ n 1.56411614616
21 8 270 0.2 6 2.0 equ n 1.08194408405
22 8 0 0.0 6 -2.0 comp left 0.976145476678
23 8 270 0.6 6 0.5 comp up 1.08196976416
24 8 0 0.0 6 1.5 equ n 1.9874934027
25 8 180 0.6 6 -1.5 comp right 1.57589680122
26 8 270 0.8 6 1.5 equ n 1.59942323237
27 8 270 0.2 6 -2.0 equ n 0.952606780393
28 8 90 0.4 6 0.5 equ m 6.92682049947
29 8 90 0.6 6 1.0 equ m 1.23484308111
30 8 90 0.8 6 -1.0 comp up 1.12898084839
31 8 270 0.6 6 0.0 comp down 1.36419686603
32 8 90 0.8 6 0.5 comp down 1.30541892502
33 8 90 0.8 6 -0.5 comp up 0.940819992771
34 8 270 0.8 6 -1.5 comp down 0.846738031823
35 8 180 0.8 6 0.0 equ m 2.64609050974
36 8 270 0.8 6 1.0 equ m 1.89340224291
37 8 270 0.2 6 1.0 comp up 1.63465711111
38 8 270 0.0 6 0.5 comp up 3.35168758574
39 8 180 0.6 6 1.0 equ m 1.23481816757
40 8 270 0.2 6 -1.0 comp down 0.929055818979
41 8 180 0.4 6 1.5 comp left 0.905515972837
42 8 180 0.8 6 1.0 comp left 0.858478058645
43 8 90 0.2 6 0.0 comp up 1.12895631813
44 8 0 0.6 6 -0.5 comp left 0.929038187858
45 8 180 0.4 6 0.0 comp right 1.02299673096
46 8 90 0.6 6 0.5 comp down 0.999607132632
47 8 180 0.6 6 1.5 equ n 1.50532019074
48 8 270 0.2 6 0.5 equ n 1.36419188332
49 8 0 0.4 6 -2.0 comp left 0.917306210026
50 8 90 0.2 6 -0.5 comp up 1.0584356673
51 8 90 0.4 6 -2.0 comp up 0.893802775982
52 8 0 0.0 6 2.0 comp right 0.799704717053
53 8 90 0.6 6 -1.0 equ n 1.75230804788
54 8 0 0.2 6 2.0 comp right 0.858523669588
55 8 180 0.6 6 0.0 equ m 1.41123401365
56 8 90 0.0 6 -1.0 equ n 1.52886386973
57 8 0 0.0 6 2.0 equ n 1.39947558914
58 8 180 0.2 6 1.5 equ n 1.01134869259
59 8 0 0.6 6 0.0 comp left 2.56377770529
60 8 270 0.8 6 2.0 comp up 0.929063484684
61 8 0 0.2 6 -1.5 equ n 1.04664159726
62 8 0 0.4 6 0.5 comp right 0.834971941604
63 8 0 0.0 6 -1.5 comp left 0.799682869795
64 8 0 0.4 6 0.5 equ m 1.24660878804
65 8 0 0.4 6 0.0 equ m 1.29362715469
66 8 0 0.2 6 0.5 comp right 1.29363941981
67 8 90 0.4 6 1.5 equ n 1.34070378069
68 8 270 0.4 6 1.0 comp up 1.0702048238
69 8 0 0.2 6 -1.0 equ n 0.940824975479
70 8 0 0.2 6 1.5 equ n 1.38784671503
71 8 180 0.0 6 1.0 equ n 1.48181752326
72 8 180 0.6 6 0.5 equ m 1.32894765589
73 8 270 0.0 6 -2.0 comp down 0.976073419054
74 8 270 0.2 6 1.5 equ m 1.23483311569
75 8 0 0.0 6 -1.0 comp left 0.834958909906
76 8 90 0.2 6 2.0 comp down 0.98792498188
77 8 180 0.2 6 0.5 comp left 0.98783644299
