trial size orLarge phase dur orSmall task response rt
171 8 0 0.0 6 -0.5 equ m 0.799697050187
172 8 0 0.2 6 1.5 comp right 1.27008451089
173 8 270 0.2 6 2.0 equ n 0.858492081105
174 8 90 0.6 6 -1.5 equ m 0.893802368942
175 8 270 0.8 6 -1.0 equ n 1.04664330917
176 8 270 0.4 6 0.0 equ m 1.01137863246
177 8 0 0.0 6 1.0 equ m 1.50531561169
178 8 0 0.0 6 0.0 equ m 0.799680185572
179 8 180 0.0 6 2.0 comp left 0.834980507954
180 8 0 0.2 6 -2.0 comp left 0.823189075716
181 8 0 0.4 6 -0.5 equ n 0.905538607895
182 8 180 0.0 6 -0.5 equ m 1.01139358064
183 8 180 0.0 6 -1.5 comp right 0.858506646
184 8 90 0.8 6 0.5 comp down 14.8414898661
185 8 270 0.2 6 1.0 comp up 1.30539173243
186 8 90 0.2 6 -1.0 comp up 0.77618049431
187 8 0 0.0 6 -2.0 comp left 0.799692834034
188 8 0 0.0 6 1.0 comp right 1.17602940269
189 8 90 0.2 6 -2.0 equ n 1.35240682971
190 8 270 0.8 6 1.0 equ m 1.14076817555
191 8 180 0.8 6 -1.0 equ m 0.870279680477
192 8 90 0.8 6 -1.5 equ n 0.940843913005
193 8 90 0.2 6 -1.5 comp up 0.89377937174
194 8 90 0.2 6 -1.0 equ n 1.05843627456
195 8 270 0.2 6 1.5 equ n 1.12900357338
196 8 270 0.8 6 -0.5 comp down 0.893796236355
197 8 180 0.2 6 1.5 comp left 1.02313710204
198 8 0 0.2 6 1.0 equ m 0.717398111853
199 8 270 0.0 6 1.0 equ m 0.893773622439
200 8 180 0.2 6 -1.5 equ n 0.882024351738
201 8 270 0.0 6 -1.0 equ n 0.999603298259
202 8 180 0.4 6 -0.5 comp left 1.10546746988
203 8 270 0.6 6 2.0 comp up 0.693891138143
204 8 180 0.2 6 -1.0 equ n 0.729142783114
205 8 90 0.6 6 0.0 comp up 0.929055163773
206 8 0 0.6 6 1.0 equ m 1.02311947085
207 8 180 0.6 6 1.0 equ m 0.893806968382
208 8 90 0.4 6 -1.0 comp up 0.882020902157
209 8 270 0.8 6 0.0 equ m 0.752663171858
210 8 270 0.0 6 0.5 equ m 0.799720430676
211 8 180 0.8 6 -1.0 comp right 2.22269685893
212 8 90 0.0 6 1.0 comp down 2.38733268098
213 8 0 0.0 6 2.0 comp right 1.04667933813
214 8 180 0.6 6 -2.0 equ n 1.15251131367
215 8 180 0.8 6 0.0 equ m 0.670360400657
216 8 90 0.0 6 2.0 comp up 1.32895083313
217 8 90 0.2 6 -0.5 comp up 2.30505482341
218 8 180 0.6 6 0.0 comp right 0.917342305308
219 8 90 0.4 6 -0.5 comp up 1.09367987051
220 8 180 0.4 6 -0.5 equ m 0.705595181013
221 8 270 0.4 6 1.0 equ m 0.776146765079
222 8 180 0.4 6 0.0 comp left 1.04663564344
223 8 180 0.0 6 -1.0 comp right 0.905538991182
224 8 270 0.8 6 2.0 equ n 1.08194631456
225 8 180 0.6 6 2.0 equ n 1.07021467505
226 8 180 0.8 6 -2.0 equ n 0.964341687834
227 8 90 0.0 6 -0.5 equ m 1.56408112953
228 8 180 0.6 6 2.0 comp left 0.764571506543
229 8 90 0.2 6 0.0 comp up 1.04666055708
230 8 180 0.6 6 -1.5 comp right 0.799675202845
231 8 180 0.6 6 0.5 equ n 3.35171001448
232 8 180 0.6 6 0.5 comp left 1.95222024574
233 8 90 0.8 6 -0.5 equ n 0.929076244542
234 8 0 0.8 6 2.0 comp right 0.740890137381
235 8 180 0.8 6 1.5 comp left 0.799703566061
236 8 0 0.8 6 -1.5 equ n 0.94079561888
237 8 0 0.8 6 1.5 equ n 1.24660590039
238 8 90 0.0 6 2.0 equ n 0.893773239152
239 8 0 0.2 6 2.0 comp right 0.823240052847
240 8 90 0.2 6 0.0 equ m 0.81152067851
241 8 180 0.2 6 0.0 equ m 0.71740424444
242 8 180 0.6 6 0.0 equ m 0.834973608794
243 8 270 0.6 6 0.5 comp up 0.987891589655
244 8 270 0.6 6 -1.0 comp down 1.66996101591
245 8 90 0.8 6 0.0 equ m 0.834995839423
246 8 180 0.8 6 2.0 equ n 0.858524277189
247 8 270 0.6 6 -1.5 comp down 0.858519677748
248 8 0 0.4 6 1.5 comp right 0.646817397997
249 8 270 0.8 6 0.0 comp down 0.952561370909
250 8 270 0.2 6 2.0 comp up 0.693835178284
251 8 0 0.8 6 1.0 comp right 0.799677885852
252 8 90 0.0 6 -1.5 comp up 1.01138821462
253 8 270 0.0 6 1.0 comp up 0.787959278087
254 8 90 0.6 6 0.0 equ m 1.97569272365
255 8 0 0.4 6 -1.0 equ m 0.68206291038
256 8 0 0.8 6 -2.0 comp left 0.905506028525
257 8 90 0.6 6 1.5 equ n 1.85809806237
258 8 0 0.4 6 -1.5 comp left 0.823186775995
259 8 270 0.2 6 -2.0 comp down 0.846753925718
260 8 90 0.4 6 1.5 comp down 1.16426978325
261 8 270 0.2 6 0.5 comp up 1.31715480145
262 8 270 0.0 6 0.5 comp up 1.35241909488
263 8 90 0.4 6 -0.5 equ m 1.56409876072
264 8 90 0.8 6 0.0 comp up 1.05844738988
265 8 0 0.4 6 1.0 equ n 1.02314860064
266 8 180 0.8 6 1.5 equ n 1.01137709931
267 8 0 0.8 6 -0.5 equ m 0.670340469748
268 8 0 0.2 6 0.0 equ m 0.635038230932
269 8 0 0.0 6 2.0 equ m 1.68171258633
270 8 0 0.4 6 1.5 equ n 1.10547398576
271 8 90 0.6 6 1.0 equ n 1.27013855431
272 8 90 0.0 6 1.0 equ m 0.670361167231
273 8 270 0.2 6 -1.0 equ m 1.47004326924
274 8 0 0.4 6 -0.5 comp left 0.740921566892
275 8 180 0.8 6 -0.5 comp right 0.823224338093
276 8 270 0.6 6 0.0 comp up 1.0583918133
277 8 90 0.2 6 0.5 comp down 1.08196432904
278 8 90 0.2 6 1.5 equ m 0.682099705904
279 8 90 0.8 6 1.5 equ m 0.976085592521
280 8 270 0.6 6 -2.0 equ n 1.09370171785
281 8 180 0.0 6 -2.0 equ n 0.811478133685
282 8 270 0.4 6 1.5 comp up 0.952578235524
283 8 0 0.0 6 1.5 equ m 0.764413209133
284 8 90 0.8 6 2.0 comp down 0.823189459002
285 8 270 0.6 6 0.5 equ m 0.893895124325
286 8 90 0.6 6 -2.0 comp up 0.729142399827
287 8 90 0.0 6 -1.0 equ n 1.07019052799
288 8 180 0.4 6 -1.0 equ n 0.834940646137
289 8 180 0.6 6 -2.0 comp right 1.04656665183
290 8 180 0.4 6 0.0 equ m 0.682065210101
291 8 180 0.2 6 2.0 equ n 1.21131056074
292 8 0 0.6 6 0.5 comp right 0.964361618742
293 8 180 0.8 6 0.0 comp left 1.04665097491
294 8 90 0.6 6 0.5 equ m 1.05843665785
295 8 180 0.8 6 0.5 equ m 0.646806665969
296 8 0 0.0 6 0.0 comp left 0.893795853068
297 8 0 0.2 6 -1.0 equ n 1.4700586007
298 8 180 0.4 6 0.5 equ m 1.48178142462
299 8 270 0.0 6 1.5 equ m 1.68175934731
300 8 180 0.8 6 -2.0 comp right 0.717385463392
301 8 180 0.0 6 1.5 comp left 0.705617411642
302 8 0 0.4 6 -1.0 comp left 0.811467018371
303 8 0 0.4 6 -2.0 comp left 0.682092423457
304 8 270 0.2 6 -1.0 comp down 0.929045581605
305 8 0 0.8 6 2.0 equ n 1.07021505834
306 8 90 0.0 6 0.5 comp up 1.19949843102
307 8 90 0.4 6 -1.5 equ n 0.882049265374
308 8 90 0.6 6 -1.5 comp up 1.39950203391
309 8 180 0.4 6 1.0 equ m 0.987857860425
310 8 90 0.6 6 2.0 equ m 1.19955132458
311 8 270 0.6 6 1.0 equ n 1.68173635011
312 8 270 0.8 6 0.5 equ m 0.917264498107
313 8 180 0.4 6 -2.0 comp right 1.85812872531
314 8 90 0.2 6 -0.5 equ m 0.893988262995
315 8 90 0.4 6 0.5 equ m 0.870257833134
316 8 0 0.8 6 -1.5 comp left 0.870257066561
317 8 270 0.0 6 -1.5 equ n 0.976133886646
318 8 180 0.4 6 1.0 comp left 0.870238668799
319 8 180 0.0 6 -0.5 comp right 1.19952257808
320 8 0 0.0 6 -1.5 comp left 0.999623612454
321 8 90 0.8 6 0.5 equ m 1.12897636003
322 8 90 0.4 6 -1.5 comp up 0.834981657815
323 8 90 0.4 6 -2.0 comp up 0.717414593182
324 8 90 0.2 6 1.5 comp down 0.799730396131
325 8 270 0.8 6 1.5 comp up 0.74090891843
326 8 90 0.2 6 2.0 comp down 0.846710231034
327 8 0 0.8 6 -1.0 equ m 0.964317540771
328 8 180 0.4 6 2.0 equ n 1.76402953914
329 8 0 0.6 6 -1.5 comp left 0.740870973046
330 8 180 0.4 6 -1.0 comp right 0.764420108294
331 8 0 0.6 6 1.5 comp right 0.776167462561
332 8 180 0.2 6 0.0 comp right 0.964348203708
333 8 0 0.2 6 -1.5 equ n 1.79921564208
334 8 90 0.8 6 1.0 comp down 3.2222940246
335 8 90 0.8 6 -1.0 equ n 0.91725721566
336 8 270 0.6 6 -0.5 equ n 0.752662788572
337 8 90 0.4 6 0.5 comp up 1.05846655421
338 8 0 0.8 6 0.5 comp right 0.893818466983
339 8 0 0.2 6 0.0 comp left 1.8111316425
340 8 270 0.8 6 1.0 comp up 1.19955132458
341 8 270 0.0 6 1.5 comp up 0.846760058306
342 8 180 0.8 6 -0.5 equ m 1.36418484691
343 8 90 0.8 6 -2.0 equ n 0.834980891241
344 8 90 0.0 6 -1.0 comp up 0.999646609657
345 8 180 0.4 6 -2.0 equ n 1.41125360433
346 8 270 0.4 6 -2.0 comp down 1.19952411123
347 8 180 0.2 6 -1.5 comp right 0.799684785013
348 8 90 0.6 6 -1.0 comp up 0.858502046559
349 8 270 0.0 6 0.0 equ m 1.72879207578
350 8 0 0.6 6 0.0 comp right 1.0466571075
351 8 0 0.0 6 1.5 comp right 0.658573567859
352 8 0 0.2 6 1.0 comp right 0.682100472477
353 8 0 0.8 6 0.0 comp right 1.71699911039
354 8 180 0.2 6 -2.0 comp right 0.729126301785
355 8 270 0.8 6 2.0 comp up 0.752736379619
356 8 90 0.2 6 1.0 comp down 1.3406778732
357 8 0 0.2 6 -0.5 comp right 0.552735459731
358 8 270 0.8 6 0.5 comp up 1.08196471233
359 8 270 0.2 6 1.0 equ m 0.79972464683
360 8 270 0.0 6 -2.0 comp down 2.84597662028
